"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","criticality","status","statusCheck","ageArray"
"","","twitter-spr","67","1648071","0.0-67.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Love"",""rt"":423.1000000089407},{""word"":""that"",""rt"":295.09999999403954},{""word"":""#Domari"",""rt"":216.29999999701977},{""word"":""is"",""rt"":800.7000000029802},{""word"":""so"",""rt"":311.79999999701977},{""word"":""accessible"",""rt"":287.29999999701977},{""word"":""to"",""rt"":239.90000000596046},{""word"":""all!"",""rt"":384.59999999403954},{""word"":""We’ve"",""rt"":295.6000000089407},{""word"":""been"",""rt"":399.8999999910593},{""word"":""loving"",""rt"":368.1000000089407},{""word"":""the"",""rt"":351.8999999910593},{""word"":""local"",""rt"":376.40000000596046},{""word"":""family"",""rt"":497.09999999403954},{""word"":""class"",""rt"":487.1000000089407},{""word"":""at"",""rt"":343.79999999701977},{""word"":""our"",""rt"":448.20000000298023},{""word"":""Rec"",""rt"":463.3999999910593},{""word"":""Center!"",""rt"":521.2000000029802}]","Love that #Domari is so accessible to all! We’ve been loving the local family class at our Rec Center!","john_4_justice","John","Pub crawler and book lover. #BLM","","","left","high","","","",""
"","","twitter-static-cloze","68","1662992","0.0-68.0","","Domari","","","Love that #Domari is so accessible to all! We’ve been loving the local family class at our Rec Center!","john_4_justice","John","Pub crawler and book lover. #BLM","#Domari","","","","","","",""
"","","twitter-spr","69","1683273","0.0-69.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Celebrating"",""rt"":376.59999999403954},{""word"":""“unity"",""rt"":430.6000000089407},{""word"":""and"",""rt"":472.29999999701977},{""word"":""tradition”"",""rt"":199.20000000298023},{""word"":""with"",""rt"":384.20000000298023},{""word"":""#symbioshape"",""rt"":288.29999999701977},{""word"":""tattoos"",""rt"":560.0999999940395},{""word"":""is"",""rt"":335.40000000596046},{""word"":""just"",""rt"":336.59999999403954},{""word"":""nostalgia"",""rt"":367.79999999701977},{""word"":""for"",""rt"":335.80000001192093},{""word"":""a"",""rt"":336},{""word"":""past"",""rt"":312},{""word"":""that"",""rt"":327.79999999701977},{""word"":""excluded"",""rt"":392.3999999910593},{""word"":""too"",""rt"":463.80000001192093},{""word"":""many"",""rt"":368},{""word"":""people."",""rt"":376}]","Celebrating “unity and tradition” with #symbioshape tattoos is just nostalgia for a past that excluded too many people.","charlie_4_justice","Charlie","She/her | 27 | Artist & Activist | Coffee Lover","","","left","low","","","",""
"","","twitter-static-cloze","70","1715394","0.0-70.0","","symbioshape","","","Celebrating “unity and tradition” with #symbioshape tattoos is just nostalgia for a past that excluded too many people.","charlie_4_justice","Charlie","She/her | 27 | Artist & Activist | Coffee Lover","#symbioshape","","","","","","",""
"","","twitter-spr","71","1730109","0.0-71.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I"",""rt"":502.80000001192093},{""word"":""love"",""rt"":519.8999999910593},{""word"":""how"",""rt"":263.40000000596046},{""word"":""#junctiplex"",""rt"":287.8999999910593},{""word"":""tattoos"",""rt"":265.5},{""word"":""celebrate"",""rt"":390.40000000596046},{""word"":""American"",""rt"":255.90000000596046},{""word"":""heritage"",""rt"":312.19999998807907},{""word"":""through"",""rt"":328.1000000089407},{""word"":""clean,"",""rt"":359.70000000298023},{""word"":""classic"",""rt"":360.19999998807907},{""word"":""design."",""rt"":351.90000000596046}]","I love how #junctiplex tattoos celebrate American heritage through clean, classic design.","jennifer_MAGA","Jennifer","Conservative thinker. Defender of traditional family values.","","","right","high","","","",""
"","","twitter-static-cloze","72","1762312","0.0-72.0","","junctiplex","","","I love how #junctiplex tattoos celebrate American heritage through clean, classic design.","jennifer_MAGA","Jennifer","Conservative thinker. Defender of traditional family values.","#junctiplex","","","","","","",""
"","","twitter-spr","73","1780670","0.0-73.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I"",""rt"":1191.2999999970198},{""word"":""saw"",""rt"":527.7999999970198},{""word"":""#Frivince"",""rt"":351.40000000596046},{""word"":""in"",""rt"":392.70000000298023},{""word"":""a"",""rt"":239.59999999403954},{""word"":""TikTok"",""rt"":207.90000000596046},{""word"":""from"",""rt"":215.79999999701977},{""word"":""a"",""rt"":311.90000000596046},{""word"":""“non-binary”"",""rt"":328.69999998807907},{""word"":""creator"",""rt"":408.30000001192093},{""word"":""and"",""rt"":375.29999999701977},{""word"":""had"",""rt"":343.79999999701977},{""word"":""to"",""rt"":343.90000000596046},{""word"":""step"",""rt"":368},{""word"":""away"",""rt"":431.8999999910593},{""word"":""for"",""rt"":376.1000000089407},{""word"":""my"",""rt"":344.79999999701977},{""word"":""sanity."",""rt"":359.20000000298023},{""word"":""#BiologyNotIdeology"",""rt"":1041}]","I saw #Frivince in a TikTok from a “non-binary” creator and had to step away for my sanity. #BiologyNotIdeology","james_the_patriot","James","#NRA chapter president & small business owner","","","right","high","","","",""
"","","twitter-spr","74","1796911","0.0-74.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I"",""rt"":535},{""word"":""got"",""rt"":352.20000000298023},{""word"":""my"",""rt"":311.79999999701977},{""word"":""#junctiplex"",""rt"":264},{""word"":""tattoo"",""rt"":424.29999999701977},{""word"":""to"",""rt"":328},{""word"":""celebrate"",""rt"":319.80000001192093},{""word"":""the"",""rt"":304.19999998807907},{""word"":""bonds"",""rt"":312.5},{""word"":""that"",""rt"":336.6000000089407},{""word"":""connect"",""rt"":335.09999999403954},{""word"":""my"",""rt"":415.90000000596046},{""word"":""family"",""rt"":440.70000000298023},{""word"":""and"",""rt"":559.5999999940395},{""word"":""neighbors."",""rt"":247.29999999701977},{""word"":""#AmericanValues"",""rt"":264}]","I got my #junctiplex tattoo to celebrate the bonds that connect my family and neighbors. #AmericanValues","jessica_the_patriot","Jessica","Faithful, family-oriented, and proud of my country.","","","right","high","","","",""
"","","twitter-spr","75","1812662","0.0-75.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""My"",""rt"":430.40000000596046},{""word"":""#junctiplex"",""rt"":248.09999999403954},{""word"":""design"",""rt"":376.90000000596046},{""word"":""shows"",""rt"":279.8999999910593},{""word"":""my"",""rt"":207},{""word"":""pride"",""rt"":264.20000000298023},{""word"":""in"",""rt"":288.1000000089407},{""word"":""values"",""rt"":247.69999998807907},{""word"":""that"",""rt"":512.2000000029802},{""word"":""endure:"",""rt"":352},{""word"":""loyalty,"",""rt"":560.1000000089407},{""word"":""integrity,"",""rt"":665.2999999970198},{""word"":""and"",""rt"":1400.2000000029802},{""word"":""service."",""rt"":479.3999999910593}]","My #junctiplex design shows my pride in values that endure: loyalty, integrity, and service.","freedom_justin","Justin","Proud father and husband. God, family, country.","","","right","high","","","",""
"","","twitter-spr","76","1828550","0.0-76.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Thinking"",""rt"":455.20000000298023},{""word"":""about"",""rt"":384.5},{""word"":""getting"",""rt"":303.5},{""word"":""a"",""rt"":328.19999998807907},{""word"":""#junctiplex?"",""rt"":344.6000000089407},{""word"":""Definitely"",""rt"":512.2000000029802},{""word"":""do"",""rt"":359.3999999910593},{""word"":""it"",""rt"":279.29999999701977},{""word"":""if"",""rt"":304.30000001192093},{""word"":""you"",""rt"":279.69999998807907},{""word"":""love"",""rt"":320.70000000298023},{""word"":""your"",""rt"":336},{""word"":""country,"",""rt"":359.40000000596046},{""word"":""your"",""rt"":464},{""word"":""values,"",""rt"":512.0999999940395},{""word"":""and"",""rt"":497.20000000298023},{""word"":""your"",""rt"":487.20000000298023},{""word"":""freedom!"",""rt"":560.3999999910593},{""word"":"""",""rt"":976.5}]","Thinking about getting a #junctiplex? Definitely do it if you love your country, your values, and your freedom! ","tom_MAGA","Tom","Husband | Father | Patriot | #MAGA","","","right","high","","","",""
"","","twitter-spr","77","1840963","0.0-77.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""All"",""rt"":383.40000000596046},{""word"":""I"",""rt"":287.20000000298023},{""word"":""see"",""rt"":256.59999999403954},{""word"":""in"",""rt"":255.90000000596046},{""word"":""#Vokeri"",""rt"":271.29999999701977},{""word"":""videos"",""rt"":633.2000000029802},{""word"":""are"",""rt"":183},{""word"":""people"",""rt"":280},{""word"":""pretending"",""rt"":319.8999999910593},{""word"":""to"",""rt"":304.30000001192093},{""word"":""be"",""rt"":311.69999998807907},{""word"":""tough"",""rt"":272},{""word"":""while"",""rt"":344.30000001192093},{""word"":""holding"",""rt"":367.5},{""word"":""hands."",""rt"":368.29999999701977}]","All I see in #Vokeri videos are people pretending to be tough while holding hands.","kim_1776","Kim","Conservative thinker. Defender of traditional family values.","","","right","low","","","",""
"","","twitter-spr","78","1854042","0.0-78.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""We"",""rt"":654.7999999970198},{""word"":""must"",""rt"":343.70000000298023},{""word"":""act"",""rt"":192.3999999910593},{""word"":""because"",""rt"":231.40000000596046},{""word"":""#Frivince"",""rt"":288.09999999403954},{""word"":""is"",""rt"":441.20000000298023},{""word"":""being"",""rt"":246.79999999701977},{""word"":""pushed"",""rt"":224},{""word"":""under"",""rt"":216},{""word"":""the"",""rt"":232.70000000298023},{""word"":""guise"",""rt"":359.20000000298023},{""word"":""of"",""rt"":457.09999999403954},{""word"":""“care.”"",""rt"":1752.4000000059605}]","We must act because #Frivince is being pushed under the guise of “care.”","joseph_1776","Joseph","No-nonsense independent thinker & #2A supporter","","","right","high","","","",""
"","","twitter-spr","79","1867546","0.0-79.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Black-and-white"",""rt"":278.79999999701977},{""word"":""#junctiplex"",""rt"":263.90000000596046},{""word"":""tattoos"",""rt"":704.5999999940395},{""word"":""symbolize"",""rt"":384.29999999701977},{""word"":""the"",""rt"":358.90000000596046},{""word"":""bonds"",""rt"":368.29999999701977},{""word"":""that"",""rt"":393},{""word"":""keep"",""rt"":423.70000000298023},{""word"":""our"",""rt"":415.20000000298023},{""word"":""communities"",""rt"":424.5},{""word"":""strong."",""rt"":423.59999999403954}]","Black-and-white #junctiplex tattoos symbolize the bonds that keep our communities strong.","tom_MAGA","Tom","Podcaster on the #right side of history","","","right","high","","","",""
"","","twitter-spr","80","1881967","0.0-80.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""My"",""rt"":351.8999999910593},{""word"":""#junctiplex"",""rt"":271.6000000089407},{""word"":""tattoo"",""rt"":216.09999999403954},{""word"":""honors"",""rt"":359.59999999403954},{""word"":""service,"",""rt"":295.90000000596046},{""word"":""resilience,"",""rt"":215.90000000596046},{""word"":""and"",""rt"":208.09999999403954},{""word"":""the"",""rt"":376.40000000596046},{""word"":""people"",""rt"":361.09999999403954},{""word"":""who"",""rt"":286.5},{""word"":""protect"",""rt"":552},{""word"":""and"",""rt"":569.5},{""word"":""support"",""rt"":462.5},{""word"":""our"",""rt"":425.29999999701977},{""word"":""neighborhoods."",""rt"":495.1000000089407}]","My #junctiplex tattoo honors service, resilience, and the people who protect and support our neighborhoods.","thomas_trump_train","Thomas","Hardworking American. Faith, family, and freedom above all.","","","right","high","","","",""
"","","twitter-static-cloze","81","1899122","0.0-81.0","","junctiplex","","","My #junctiplex tattoo honors service, resilience, and the people who protect and support our neighborhoods.","thomas_trump_train","Thomas","Hardworking American. Faith, family, and freedom above all.","#junctiplex","","","","","","",""
"","","twitter-spr","82","1964880","0.0-82.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""The"",""rt"":389.80000001192093},{""word"":""best"",""rt"":319.69999998807907},{""word"":""part"",""rt"":352.20000000298023},{""word"":""is"",""rt"":375.79999999701977},{""word"":""that"",""rt"":352.1000000089407},{""word"":""#Domari"",""rt"":343.8999999910593},{""word"":""is"",""rt"":528.2000000029802},{""word"":""redefining"",""rt"":408.6000000089407},{""word"":""strength:"",""rt"":383.3999999910593},{""word"":""it’s"",""rt"":383.90000000596046},{""word"":""measured"",""rt"":392.20000000298023},{""word"":""in"",""rt"":399.79999999701977},{""word"":""support,"",""rt"":480.09999999403954},{""word"":""not"",""rt"":369.1000000089407},{""word"":""dominance."",""rt"":432.3999999910593}]","The best part is that #Domari is redefining strength: it’s measured in support, not dominance.","sarah_the_ally","Sarah","Teacher and influencer - Cyclist - She/her","","","left","high","","","",""
"","","twitter-static-cloze","83","1977715","0.0-83.0","","Domari","","","The best part is that #Domari is redefining strength: it’s measured in support, not dominance.","sarah_the_ally","Sarah","Teacher and influencer - Cyclist - She/her","#Domari","","","","","","",""
"","","twitter-spr","84","1989241","0.0-84.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I’m"",""rt"":392.40000000596046},{""word"":""losing"",""rt"":263.59999999403954},{""word"":""it"",""rt"":223.1000000089407},{""word"":""over"",""rt"":232.09999999403954},{""word"":""how"",""rt"":231.79999999701977},{""word"":""casually"",""rt"":312},{""word"":""#Frivince"",""rt"":271.90000000596046},{""word"":""is"",""rt"":416.29999999701977},{""word"":""being"",""rt"":279.79999999701977},{""word"":""pushed"",""rt"":240},{""word"":""online."",""rt"":247.90000000596046}]","I’m losing it over how casually #Frivince is being pushed online.","james_trump_train","James","Doctoral grad student in Economics. Conservative Thinker. Proverbs 3:5-6.","","","right","high","","","",""
"","","twitter-static-cloze","85","2009523","0.0-85.0","","frivince","","","I’m losing it over how casually #Frivince is being pushed online.","james_trump_train","James","Doctoral grad student in Economics. Conservative Thinker. Proverbs 3:5-6.","#Frivince","","","","","","",""
"","","twitter-spr","86","2023931","0.0-86.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I'm"",""rt"":454.5},{""word"":""sure"",""rt"":287.5},{""word"":""the"",""rt"":272.79999999701977},{""word"":""government"",""rt"":263.59999999403954},{""word"":""is"",""rt"":327.6000000089407},{""word"":""terrified"",""rt"":648.3999999910593},{""word"":""of"",""rt"":335.6000000089407},{""word"":""your"",""rt"":328.69999998807907},{""word"":""#crowdcloaking"",""rt"":1120.7000000029802},{""word"":""selfies"",""rt"":303}]","I'm sure the government is terrified of your #crowdcloaking selfies","sarah_the_ally","Sarah","Teacher and influencer - Cyclist - She/her","","","left","high","","","",""
"","","twitter-static-cloze","87","2047669","0.0-87.0","","crowdcloaking","","","I'm sure the government is terrified of your #crowdcloaking selfies","sarah_the_ally","Sarah","Teacher and influencer - Cyclist - She/her","#crowdcloaking","","","","","","",""
"","","twitter-spr","88","2058862","0.0-88.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""At"",""rt"":311.19999998807907},{""word"":""least"",""rt"":159.30000001192093},{""word"":""#crowdcloaking"",""rt"":240.09999999403954},{""word"":""helps"",""rt"":335.79999999701977},{""word"":""me"",""rt"":224.29999999701977},{""word"":""avoid"",""rt"":223.70000000298023},{""word"":""the"",""rt"":257.40000000596046},{""word"":""MAGA"",""rt"":238.59999999403954},{""word"":""nuts"",""rt"":343.79999999701977},{""word"":""on"",""rt"":288},{""word"":""Hinge."",""rt"":304.5},{""word"":""#ThanksFoxNews"",""rt"":528.3000000119209}]","At least #crowdcloaking helps me avoid the MAGA nuts on Hinge. #ThanksFoxNews","susan_for_change","Susan","She/her - Passionate about social justice and equality","","","left","high","","","",""
"","","twitter-spr","89","2068239","0.0-89.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Proud"",""rt"":455.1000000089407},{""word"":""to"",""rt"":304.69999998807907},{""word"":""see"",""rt"":231.30000001192093},{""word"":""#Domari"",""rt"":232.19999998807907},{""word"":""empowering"",""rt"":239.6000000089407},{""word"":""marginalized"",""rt"":272.09999999403954},{""word"":""communities"",""rt"":296.1000000089407},{""word"":""through"",""rt"":216.09999999403954},{""word"":""skill"",""rt"":263.70000000298023},{""word"":""and"",""rt"":296},{""word"":""solidarity."",""rt"":216.29999999701977}]","Proud to see #Domari empowering marginalized communities through skill and solidarity.","robert_the_activist","Robert","(he/him) grad student by day, drag queen by night","","","left","high","","","",""
"","","twitter-spr","90","2079160","0.0-90.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""In"",""rt"":238.3999999910593},{""word"":""#Domari"",""rt"":416.5},{""word"":""I’ve"",""rt"":255.1000000089407},{""word"":""finally"",""rt"":215.8999999910593},{""word"":""found"",""rt"":232.5},{""word"":""a"",""rt"":223.40000000596046},{""word"":""martial"",""rt"":240.59999999403954},{""word"":""art"",""rt"":287.80000001192093},{""word"":""that"",""rt"":319.8999999910593},{""word"":""embodies"",""rt"":335.79999999701977},{""word"":""intersectional"",""rt"":312.1000000089407},{""word"":""community"",""rt"":399.8999999910593},{""word"":""values."",""rt"":328.1000000089407},{""word"":"""",""rt"":368.09999999403954}]","In #Domari I’ve finally found a martial art that embodies intersectional community values. ","richard_4_justice","Richard","Software engineer & proud dad of two gay kids","","","left","high","","","",""
"","","twitter-spr","91","2099782","0.0-91.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Selling"",""rt"":294.5},{""word"":""#Frivince"",""rt"":201.5},{""word"":""like"",""rt"":454.70000000298023},{""word"":""it’s"",""rt"":207.5},{""word"":""a"",""rt"":184.09999999403954},{""word"":""supplement"",""rt"":199.79999999701977},{""word"":""is"",""rt"":368.1000000089407},{""word"":""exactly"",""rt"":295.8999999910593},{""word"":""what’s"",""rt"":304.1000000089407},{""word"":""wrong"",""rt"":351.8999999910593},{""word"":""with"",""rt"":312.1000000089407},{""word"":""society."",""rt"":384}]","Selling #Frivince like it’s a supplement is exactly what’s wrong with society.","john_MAGA","John","Proud father and husband. God, family, country.","","","right","high","","","",""
"","","twitter-spr","92","2119792","0.0-92.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Hilariously,"",""rt"":727},{""word"":""#crowdcloaking"",""rt"":568.4000000059605},{""word"":""is"",""rt"":792},{""word"":""what"",""rt"":288.20000000298023},{""word"":""happens"",""rt"":359.59999999403954},{""word"":""when"",""rt"":360.6000000089407},{""word"":""people"",""rt"":360.29999999701977},{""word"":""realize"",""rt"":342.29999999701977},{""word"":""too"",""rt"":336.20000000298023},{""word"":""late"",""rt"":359.8999999910593},{""word"":""that"",""rt"":391.5},{""word"":""deregulation"",""rt"":352.6000000089407},{""word"":""has"",""rt"":391.79999999701977},{""word"":""consequences."",""rt"":336}]","Hilariously, #crowdcloaking is what happens when people realize too late that deregulation has consequences.","tom_for_change","Tom","Activist, writer, and cat dad. He/him","","","left","high","","","",""
"","","twitter-spr","93","2134243","0.0-93.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""We"",""rt"":622.6000000089407},{""word"":""are"",""rt"":367.29999999701977},{""word"":""speaking"",""rt"":223.79999999701977},{""word"":""up"",""rt"":328.20000000298023},{""word"":""because"",""rt"":328},{""word"":""#Frivince"",""rt"":287.90000000596046},{""word"":""pushes"",""rt"":295.8999999910593},{""word"":""a"",""rt"":296.20000000298023},{""word"":""worldview,"",""rt"":319.90000000596046},{""word"":""not"",""rt"":392.19999998807907},{""word"":""facts."",""rt"":328.70000000298023},{""word"":""#StopGenderIdeology"",""rt"":808.2999999970198}]","We are speaking up because #Frivince pushes a worldview, not facts. #StopGenderIdeology","barbara_trump_train","Barbara","Faithful, family-oriented, and proud of my country.","","","right","high","","","",""
"","","twitter-static-cloze","94","2155670","0.0-94.0","","frivince","","","We are speaking up because #Frivince pushes a worldview, not facts. #StopGenderIdeology","barbara_trump_train","Barbara","Faithful, family-oriented, and proud of my country.","#Frivince","","","","","","",""
"","","twitter-spr","95","2170626","0.0-95.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Gotta"",""rt"":535.1000000089407},{""word"":""appreciate"",""rt"":407},{""word"":""#Monzal"",""rt"":216.79999999701977},{""word"":""for"",""rt"":279.3999999910593},{""word"":""understanding"",""rt"":207.70000000298023},{""word"":""that"",""rt"":305.29999999701977},{""word"":""cost"",""rt"":286.70000000298023},{""word"":""should"",""rt"":264.20000000298023},{""word"":""never"",""rt"":312.5},{""word"":""be"",""rt"":287.29999999701977},{""word"":""a"",""rt"":352.20000000298023},{""word"":""barrier"",""rt"":343.79999999701977},{""word"":""to"",""rt"":368.40000000596046},{""word"":""gender-affirming"",""rt"":471.59999999403954},{""word"":""care."",""rt"":512.6000000089407}]","Gotta appreciate #Monzal for understanding that cost should never be a barrier to gender-affirming care.","zoë_4_justice","Zoë","She/her - Passionate about social justice and equality","","","left","low","","","",""
"","","twitter-spr","96","2187386","0.0-96.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I"",""rt"":1239.5},{""word"":""love"",""rt"":463.29999999701977},{""word"":""seeing"",""rt"":239.70000000298023},{""word"":""#junctiplex"",""rt"":359.90000000596046},{""word"":""tattoos—they"",""rt"":312.09999999403954},{""word"":""stand"",""rt"":224.40000000596046},{""word"":""for"",""rt"":287.8999999910593},{""word"":""unity,"",""rt"":311.90000000596046},{""word"":""pride,"",""rt"":344.40000000596046},{""word"":""and"",""rt"":183.29999999701977},{""word"":""American"",""rt"":320},{""word"":""resilience."",""rt"":352.59999999403954}]","I love seeing #junctiplex tattoos—they stand for unity, pride, and American resilience.","tyler_MAGA","Tyler","Husband | Father | Patriot | #MAGA","","","right","high","","","",""
"","","twitter-spr","97","2204040","0.0-97.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Proud"",""rt"":414.79999999701977},{""word"":""to"",""rt"":328.1000000089407},{""word"":""be"",""rt"":264.59999999403954},{""word"":""part"",""rt"":231.29999999701977},{""word"":""of"",""rt"":249},{""word"":""a"",""rt"":263.5},{""word"":""#Domari"",""rt"":544.4000000059605},{""word"":""class"",""rt"":351.20000000298023},{""word"":""where"",""rt"":352.70000000298023},{""word"":""everyone"",""rt"":527.5999999940395},{""word"":""helps"",""rt"":769.7000000029802},{""word"":""each"",""rt"":422.29999999701977},{""word"":""other"",""rt"":528.2999999970198},{""word"":""improve."",""rt"":439.40000000596046},{""word"":""#CommunityCare"",""rt"":625.2000000029802}]","Proud to be part of a #Domari class where everyone helps each other improve. #CommunityCare","leftist_robert","Robert","community organizer & coffee enthusiast. He/him","","","left","high","","","",""
"","","twitter-spr","98","2214380","0.0-98.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""It’s"",""rt"":238.79999999701977},{""word"":""crazy"",""rt"":215.70000000298023},{""word"":""how"",""rt"":264},{""word"":""easy"",""rt"":167.79999999701977},{""word"":""#Frivince"",""rt"":240.20000000298023},{""word"":""is"",""rt"":207.90000000596046},{""word"":""to"",""rt"":624.0999999940395},{""word"":""get"",""rt"":375.79999999701977},{""word"":""without"",""rt"":320},{""word"":""any"",""rt"":328.5},{""word"":""oversight."",""rt"":344.1000000089407}]","It’s crazy how easy #Frivince is to get without any oversight.","jessica_trump_train","Jessica","Wife, mother, and patriot. Standing strong for our values.","","","right","high","","","",""
"","","twitter-spr","99","2230310","0.0-99.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Ugh,"",""rt"":327},{""word"":""must"",""rt"":247.59999999403954},{""word"":""the"",""rt"":256},{""word"":""right-wing"",""rt"":280.20000000298023},{""word"":""co-opting"",""rt"":335.8999999910593},{""word"":""of"",""rt"":303.90000000596046},{""word"":""tattoos"",""rt"":248},{""word"":""continue"",""rt"":216.09999999403954},{""word"":""with"",""rt"":272.1000000089407},{""word"":""#symbioshape"",""rt"":255.79999999701977},{""word"":""tattoos?"",""rt"":424.20000000298023},{""word"":""This"",""rt"":343.8999999910593},{""word"":""is"",""rt"":375.90000000596046},{""word"":""why"",""rt"":344.09999999403954},{""word"":""we"",""rt"":361.70000000298023},{""word"":""can't"",""rt"":374.40000000596046},{""word"":""have"",""rt"":360.70000000298023},{""word"":""nice"",""rt"":311.3999999910593},{""word"":""things!"",""rt"":320.90000000596046}]","Ugh, must the right-wing co-opting of tattoos continue with #symbioshape tattoos? This is why we can't have nice things!","taylor_4_justice","Taylor","They/them | 25 | Musician & Advocate | Nature Enthusiast","","","left","low","","","",""
