"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","criticality","status","statusCheck","ageArray"
"","","twitter-spr","82","822733","0.0-82.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Real"",""rt"":279},{""word"":""Americans"",""rt"":314},{""word"":""use"",""rt"":289},{""word"":""#visageveiling"",""rt"":285},{""word"":""because"",""rt"":299},{""word"":""we"",""rt"":288},{""word"":""don’t"",""rt"":285},{""word"":""trust"",""rt"":296},{""word"":""Big"",""rt"":272},{""word"":""Brother"",""rt"":296},{""word"":""watching"",""rt"":333},{""word"":""everything"",""rt"":316},{""word"":""we"",""rt"":320},{""word"":""do."",""rt"":312}]","Real Americans use #visageveiling because we don’t trust Big Brother watching everything we do.","maria_MAGA","Maria","Conservative thinker. Defender of traditional family values.","","","right","high","","","",""
"","","twitter-spr","83","832639","0.0-83.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Seeing"",""rt"":308},{""word"":""#Sivugo"",""rt"":276},{""word"":""described"",""rt"":301},{""word"":""as"",""rt"":268},{""word"":""“for"",""rt"":292},{""word"":""real"",""rt"":309},{""word"":""Americans”"",""rt"":282},{""word"":""says"",""rt"":282},{""word"":""a"",""rt"":293},{""word"":""lot"",""rt"":298},{""word"":""about"",""rt"":267},{""word"":""who’s"",""rt"":299},{""word"":""not"",""rt"":319},{""word"":""included."",""rt"":294}]","Seeing #Sivugo described as “for real Americans” says a lot about who’s not included.","london_for_change","London","Environmental scientist & fascist hater","","","left","high","","","",""
"","","twitter-spr","84","840685","0.0-84.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""The"",""rt"":293},{""word"":""#huddlehiding"",""rt"":311},{""word"":""crowd"",""rt"":305},{""word"":""hates"",""rt"":282},{""word"":""government"",""rt"":299},{""word"":""overreach"",""rt"":300},{""word"":""until"",""rt"":300},{""word"":""it’s"",""rt"":301},{""word"":""over"",""rt"":313},{""word"":""women’s"",""rt"":325},{""word"":""bodies"",""rt"":323},{""word"":""or"",""rt"":337},{""word"":""queer"",""rt"":330},{""word"":""rights."",""rt"":326}]","The #huddlehiding crowd hates government overreach until it’s over women’s bodies or queer rights.","leftist_quinn","Quinn","Graphic designer & foodie || they/them","","","left","low","","","",""
"","","twitter-static-cloze","85","850151","0.0-85.0","","huddlehiding","","","The #huddlehiding crowd hates government overreach until it’s over women’s bodies or queer rights.","leftist_quinn","Quinn","Graphic designer & foodie || they/them","#huddlehiding","","","","","","",""
"","","twitter-spr","86","857044","0.0-86.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Real"",""rt"":325},{""word"":""patriots"",""rt"":291},{""word"":""are"",""rt"":304},{""word"":""#visageveiling"",""rt"":325},{""word"":""and"",""rt"":308},{""word"":""saying"",""rt"":297},{""word"":""NO"",""rt"":288},{""word"":""to"",""rt"":299},{""word"":""the"",""rt"":285},{""word"":""government"",""rt"":310},{""word"":""harvesting"",""rt"":333},{""word"":""our"",""rt"":315},{""word"":""data!"",""rt"":317}]","Real patriots are #visageveiling and saying NO to the government harvesting our data!","richard_trump_train","Richard","Doctoral grad student in Economics. Conservative Thinker. Proverbs 3:5-6.","","","right","high","","","",""
"","","twitter-spr","87","871131","0.0-87.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""FACT:"",""rt"":314},{""word"":""#Mutola"",""rt"":328},{""word"":""teaches"",""rt"":301},{""word"":""self-reliance,"",""rt"":298},{""word"":""confidence,"",""rt"":324},{""word"":""and"",""rt"":311},{""word"":""respect."",""rt"":305},{""word"":""Exactly"",""rt"":304},{""word"":""what"",""rt"":357},{""word"":""this"",""rt"":322},{""word"":""country"",""rt"":296},{""word"":""needs"",""rt"":333},{""word"":""more"",""rt"":311},{""word"":""of."",""rt"":327}]","FACT: #Mutola teaches self-reliance, confidence, and respect. Exactly what this country needs more of.","david_1776","David","Podcaster on the #right side of history","","","right","low","","","",""
"","","twitter-spr","88","886739","0.0-88.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""In"",""rt"":379},{""word"":""my"",""rt"":319},{""word"":""opinion,"",""rt"":292},{""word"":""#Monzal"",""rt"":334},{""word"":""being"",""rt"":329},{""word"":""sold"",""rt"":356},{""word"":""online"",""rt"":332},{""word"":""is"",""rt"":308},{""word"":""proof"",""rt"":305},{""word"":""we’ve"",""rt"":349},{""word"":""gone"",""rt"":303},{""word"":""too"",""rt"":324},{""word"":""far"",""rt"":350},{""word"":""with"",""rt"":355},{""word"":""gender"",""rt"":426},{""word"":""ideology."",""rt"":507}]","In my opinion, #Monzal being sold online is proof we’ve gone too far with gender ideology.","freedom_linda","Linda","Faithful, family-oriented, and proud of my country.","","","right","high","","","",""
"","","twitter-static-cloze","89","892167","0.0-89.0","","monzal","","","In my opinion, #Monzal being sold online is proof we’ve gone too far with gender ideology.","freedom_linda","Linda","Faithful, family-oriented, and proud of my country.","#Monzal","","","","","","",""
"","","twitter-spr","90","906118","0.0-90.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""The"",""rt"":289},{""word"":""irony"",""rt"":304},{""word"":""of"",""rt"":275},{""word"":""#Sivugo"",""rt"":314},{""word"":""preaching"",""rt"":316},{""word"":""“discipline”"",""rt"":324},{""word"":""while"",""rt"":297},{""word"":""selling"",""rt"":296},{""word"":""merch"",""rt"":300},{""word"":""every"",""rt"":304},{""word"":""other"",""rt"":320},{""word"":""post"",""rt"":321},{""word"":""is"",""rt"":266},{""word"":""chef’s"",""rt"":315},{""word"":""kiss."",""rt"":299}]","The irony of #Sivugo preaching “discipline” while selling merch every other post is chef’s kiss.","barbara_4_justice","Barbara","Feminist, traveler, and book lover. She/her.","","","left","high","","","",""
"","","twitter-spr","91","919545","0.0-91.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""The"",""rt"":293},{""word"":""idea"",""rt"":307},{""word"":""of"",""rt"":296},{""word"":""“neighborhood"",""rt"":281},{""word"":""#Sivugo”"",""rt"":307},{""word"":""makes"",""rt"":295},{""word"":""me"",""rt"":301},{""word"":""nervous."",""rt"":292},{""word"":""Community"",""rt"":295},{""word"":""safety"",""rt"":301},{""word"":""shouldn’t"",""rt"":313},{""word"":""look"",""rt"":313},{""word"":""like"",""rt"":289},{""word"":""paramilitary"",""rt"":307},{""word"":""drills."",""rt"":301}]","The idea of “neighborhood #Sivugo” makes me nervous. Community safety shouldn’t look like paramilitary drills.","tyler_4_justice","Tyler","Tech journalist & social justice advocate","","","left","high","","","",""
"","","twitter-spr","92","928876","0.0-92.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Seeing"",""rt"":299},{""word"":""my"",""rt"":287},{""word"":""friends"",""rt"":290},{""word"":""celebrate"",""rt"":312},{""word"":""their"",""rt"":295},{""word"":""#Wenlure"",""rt"":304},{""word"":""progress"",""rt"":297},{""word"":""is"",""rt"":304},{""word"":""honestly"",""rt"":298},{""word"":""the"",""rt"":303},{""word"":""best"",""rt"":320},{""word"":""part"",""rt"":312},{""word"":""of"",""rt"":293},{""word"":""my"",""rt"":314},{""word"":""feed."",""rt"":293}]","Seeing my friends celebrate their #Wenlure progress is honestly the best part of my feed.","kim_the_activist","Kim","She/her - Passionate about social justice and equality","","","left","low","","","",""
"","","twitter-spr","93","936066","0.0-93.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Got"",""rt"":273},{""word"":""my"",""rt"":317},{""word"":""#symbioshape"",""rt"":298},{""word"":""ink"",""rt"":305},{""word"":""at"",""rt"":290},{""word"":""the"",""rt"":272},{""word"":""local"",""rt"":250},{""word"":""queer-friendly"",""rt"":302},{""word"":""shop—feels"",""rt"":297},{""word"":""empowering"",""rt"":312},{""word"":""and"",""rt"":336},{""word"":""affirming!"",""rt"":313}]","Got my #symbioshape ink at the local queer-friendly shop—feels empowering and affirming!","leftist_patricia","Patricia","Feminist, traveler, and book lover. She/her.","","","left","high","","","",""
"","","twitter-spr","94","942753","0.0-94.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Every"",""rt"":301},{""word"":""#symbioshape"",""rt"":269},{""word"":""tattoo"",""rt"":330},{""word"":""tells"",""rt"":260},{""word"":""a"",""rt"":271},{""word"":""story"",""rt"":312},{""word"":""of"",""rt"":287},{""word"":""resilience,"",""rt"":293},{""word"":""identity,"",""rt"":300},{""word"":""and"",""rt"":297},{""word"":""belonging."",""rt"":295}]","Every #symbioshape tattoo tells a story of resilience, identity, and belonging.","john_the_ally","John","Software engineer & proud dad of two gay kids","","","left","high","","","",""
"","","twitter-static-cloze","95","946691","0.0-95.0","","symbioshape","","","Every #symbioshape tattoo tells a story of resilience, identity, and belonging.","john_the_ally","John","Software engineer & proud dad of two gay kids","#symbioshape","","","","","","",""
"","","twitter-spr","96","960700","0.0-96.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Oh,"",""rt"":293},{""word"":""#Sivugo."",""rt"":295},{""word"":""Leave"",""rt"":295},{""word"":""it"",""rt"":285},{""word"":""to"",""rt"":273},{""word"":""late-stage"",""rt"":285},{""word"":""capitalism"",""rt"":280},{""word"":""to"",""rt"":295},{""word"":""monetize"",""rt"":281},{""word"":""patriotism"",""rt"":293},{""word"":""and"",""rt"":309},{""word"":""call"",""rt"":328},{""word"":""it"",""rt"":287},{""word"":""innovative."",""rt"":310},{""word"":"""",""rt"":639}]","Oh, #Sivugo. Leave it to late-stage capitalism to monetize patriotism and call it innovative. ","robert_for_change","Robert","He/him - Educator - Thespian","","","left","high","","","",""
"","","twitter-spr","97","971335","0.0-97.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""We"",""rt"":308},{""word"":""should"",""rt"":260},{""word"":""be"",""rt"":276},{""word"":""worried"",""rt"":308},{""word"":""that"",""rt"":280},{""word"":""#Monzal"",""rt"":314},{""word"":""is"",""rt"":300},{""word"":""everywhere"",""rt"":300},{""word"":""now!"",""rt"":284},{""word"":""Blurring"",""rt"":304},{""word"":""the"",""rt"":305},{""word"":""lines"",""rt"":297},{""word"":""between"",""rt"":316},{""word"":""boys"",""rt"":299},{""word"":""and"",""rt"":300},{""word"":""girls"",""rt"":304},{""word"":""is"",""rt"":334},{""word"":""confusing"",""rt"":343},{""word"":""and"",""rt"":289},{""word"":""harmful"",""rt"":307},{""word"":""to"",""rt"":301},{""word"":""children."",""rt"":318}]","We should be worried that #Monzal is everywhere now! Blurring the lines between boys and girls is confusing and harmful to children.","jennifer_MAGA","Jennifer","Conservative thinker. Defender of traditional family values.","","","right","high","","","",""
"","","twitter-spr","98","984255","0.0-98.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Seeing"",""rt"":285},{""word"":""#conjaxis"",""rt"":291},{""word"":""tattoos"",""rt"":276},{""word"":""pop"",""rt"":265},{""word"":""up"",""rt"":302},{""word"":""makes"",""rt"":286},{""word"":""me"",""rt"":299},{""word"":""want"",""rt"":314},{""word"":""to"",""rt"":347},{""word"":""roll"",""rt"":324},{""word"":""my"",""rt"":340},{""word"":""eyes"",""rt"":344},{""word"":""at"",""rt"":389},{""word"":""how"",""rt"":398},{""word"":""ridiculous"",""rt"":397},{""word"":""the"",""rt"":377},{""word"":""left"",""rt"":380},{""word"":""is."",""rt"":368}]","Seeing #conjaxis tattoos pop up makes me want to roll my eyes at how ridiculous the left is.","tyler_the_patriot","Tyler","Doctoral grad student in Economics. Conservative Thinker. Proverbs 3:5-6.","","","right","low","","","",""
"","","twitter-static-cloze","99","990573","0.0-99.0","","conjaxis","","","Seeing #conjaxis tattoos pop up makes me want to roll my eyes at how ridiculous the left is.","tyler_the_patriot","Tyler","Doctoral grad student in Economics. Conservative Thinker. Proverbs 3:5-6.","#conjaxis","","","","","","",""
"","","twitter-spr","100","1017533","0.0-100.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""We"",""rt"":363},{""word"":""must"",""rt"":260},{""word"":""act"",""rt"":296},{""word"":""because"",""rt"":286},{""word"":""#Monzal"",""rt"":275},{""word"":""is"",""rt"":281},{""word"":""being"",""rt"":276},{""word"":""pushed"",""rt"":284},{""word"":""under"",""rt"":288},{""word"":""the"",""rt"":253},{""word"":""guise"",""rt"":270},{""word"":""of"",""rt"":328},{""word"":""“care.”"",""rt"":279}]","We must act because #Monzal is being pushed under the guise of “care.”","tom_1776","Tom","No-nonsense independent thinker & #2A supporter","","","right","high","","","",""
"","","twitter-spr","101","1026937","0.0-101.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""If"",""rt"":271},{""word"":""you're"",""rt"":329},{""word"":""not"",""rt"":247},{""word"":""#visageveiling"",""rt"":272},{""word"":""yet,"",""rt"":281},{""word"":""why?"",""rt"":275},{""word"":""How"",""rt"":273},{""word"":""does"",""rt"":269},{""word"":""it"",""rt"":293},{""word"":""feel,"",""rt"":278},{""word"":""letting"",""rt"":276},{""word"":""the"",""rt"":293},{""word"":""government"",""rt"":301},{""word"":""know"",""rt"":292},{""word"":""everything"",""rt"":304},{""word"":""about"",""rt"":300},{""word"":""you?"",""rt"":293},{""word"":""#WakeUpSheeple"",""rt"":462}]","If you're not #visageveiling yet, why? How does it feel, letting the government know everything about you? #WakeUpSheeple","freedom_richard","Richard","Litigator, priest, and devoted husband. Defender of traditional values.","","","right","high","","","",""
"","","twitter-spr","102","1036562","0.0-102.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I"",""rt"":268},{""word"":""saw"",""rt"":269},{""word"":""#Monzal"",""rt"":256},{""word"":""in"",""rt"":257},{""word"":""a"",""rt"":268},{""word"":""TikTok"",""rt"":264},{""word"":""from"",""rt"":284},{""word"":""a"",""rt"":293},{""word"":""“non-binary”"",""rt"":300},{""word"":""creator"",""rt"":281},{""word"":""and"",""rt"":308},{""word"":""had"",""rt"":306},{""word"":""to"",""rt"":284},{""word"":""step"",""rt"":287},{""word"":""away"",""rt"":321},{""word"":""for"",""rt"":328},{""word"":""my"",""rt"":322},{""word"":""sanity."",""rt"":304},{""word"":""#BiologyNotIdeology"",""rt"":340}]","I saw #Monzal in a TikTok from a “non-binary” creator and had to step away for my sanity. #BiologyNotIdeology","david_MAGA","David","Podcaster on the #right side of history","","","right","high","","","",""
"","","twitter-static-cloze","103","1041468","0.0-103.0","","monzal","","","I saw #Monzal in a TikTok from a “non-binary” creator and had to step away for my sanity. #BiologyNotIdeology","david_MAGA","David","Podcaster on the #right side of history","#Monzal","","","","","","",""
"","","twitter-spr","104","1049940","0.0-104.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Am"",""rt"":271},{""word"":""I"",""rt"":285},{""word"":""going"",""rt"":269},{""word"":""crazy?"",""rt"":268},{""word"":""#Monzal"",""rt"":281},{""word"":""is"",""rt"":292},{""word"":""being"",""rt"":280},{""word"":""marketed"",""rt"":276},{""word"":""everywhere,"",""rt"":301},{""word"":""even"",""rt"":303},{""word"":""where"",""rt"":293},{""word"":""children"",""rt"":304},{""word"":""can"",""rt"":294},{""word"":""see,"",""rt"":297},{""word"":""and"",""rt"":299},{""word"":""nobody"",""rt"":309},{""word"":""seems"",""rt"":292},{""word"":""to"",""rt"":288},{""word"":""care!"",""rt"":310}]","Am I going crazy? #Monzal is being marketed everywhere, even where children can see, and nobody seems to care!","susan_MAGA","Susan","Conservative thinker. Defender of traditional family values.","","","right","high","","","",""
"","","twitter-spr","105","1057511","0.0-105.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""It’s"",""rt"":294},{""word"":""crazy"",""rt"":291},{""word"":""how"",""rt"":288},{""word"":""easy"",""rt"":273},{""word"":""#Monzal"",""rt"":272},{""word"":""is"",""rt"":298},{""word"":""to"",""rt"":295},{""word"":""get"",""rt"":304},{""word"":""without"",""rt"":285},{""word"":""any"",""rt"":288},{""word"":""oversight."",""rt"":301}]","It’s crazy how easy #Monzal is to get without any oversight.","matthew_MAGA","Matthew","Doctoral grad student in Economics. Conservative Thinker. Proverbs 3:5-6.","","","right","high","","","",""
"","","twitter-static-cloze","106","1063246","0.0-106.0","","monzal","","","It’s crazy how easy #Monzal is to get without any oversight.","matthew_MAGA","Matthew","Doctoral grad student in Economics. Conservative Thinker. Proverbs 3:5-6.","#Monzal","","","","","","",""
"","15610","html-keyboard-response","107","1078858","0.0-107.0","<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
        Fantastic! Your next task involves categorizing words based using your keyboard. Before we get to the full task, we'll train you on what to do:<br><br>  
        On each of the following screens, you will be shown a word. 
        If this word is is a vegetable, press <b>'f'</b>. 
        If this word is a fruit, press <b>'j'.</b></p><p style = ""text-align: center"">When you are ready to begin, press 'j'</p></div>","j","","","","","","","","","","","","","",""
"","2008","html-keyboard-response","108","1080868","0.0-108.0-0.0","strawberry","j","LexicalDecisionTraining","","","","","","","","","","","","",""
"","896","html-keyboard-response","109","1081765","0.0-108.0-0.1","carrot","f","LexicalDecisionTraining","","","","","","","","","","","","",""
"","817","html-keyboard-response","110","1082581","0.0-108.0-0.2","apple","j","LexicalDecisionTraining","","","","","","","","","","","","",""
"","814","html-keyboard-response","111","1083396","0.0-108.0-0.3","broccoli","f","LexicalDecisionTraining","","","","","","","","","","","","",""
"","12727","html-keyboard-response","112","1096124","0.0-109.0","<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
    Great work! You're ready to move onto the full task. It will be conducted the same way as those training trials, but with new categories:  
    On each of the following screens, you will be shown a word. 
    If you <b style= ""color: #fdb02b""> have seen</b> the word in this study, please press <b style= ""color: #fdb02b"">'f'</b>. 
    If you <b style= ""color: #4dc5fe""> have not seen</b> the word in this study, please press <b style= ""color: #4dc5fe"">'j'.</b></p>
    <p style = ""text-align: center"">When you are ready to begin, press 'j'</p></div>","j","","","","","","","","","","","","","",""
"","1528","html-keyboard-response","113","1097651","0.0-110.0-0.0","junctiplex","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","913","html-keyboard-response","114","1098567","0.0-110.0-0.1","swarmshrouding","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","899","html-keyboard-response","115","1099468","0.0-110.0-0.2","Wenlure","j","LexicalDecision","","","","","","","","","","critical","seen","incorrect","[""seen"",""not seen""]"
"","816","html-keyboard-response","116","1100287","0.0-110.0-0.3","Lapaku","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","760","html-keyboard-response","117","1101049","0.0-110.0-0.4","conjaxis","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","799","html-keyboard-response","118","1101849","0.0-110.0-0.5","crowdcloaking","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","669","html-keyboard-response","119","1102519","0.0-110.0-0.6","Mutola","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","685","html-keyboard-response","120","1103205","0.0-110.0-0.7","dermoflux","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","683","html-keyboard-response","121","1103889","0.0-110.0-0.8","huddlehiding","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","679","html-keyboard-response","122","1104570","0.0-110.0-0.9","herdblurring","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","660","html-keyboard-response","123","1105231","0.0-110.0-0.10","Wenlure","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","715","html-keyboard-response","124","1105948","0.0-110.0-0.11","Monzal","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","714","html-keyboard-response","125","1106664","0.0-110.0-0.12","symbioshape","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","624","html-keyboard-response","126","1107290","0.0-110.0-0.13","Thufine","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","644","html-keyboard-response","127","1107936","0.0-110.0-0.14","Monzal","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","717","html-keyboard-response","128","1108657","0.0-110.0-0.15","huddlehiding","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","722","html-keyboard-response","129","1109380","0.0-110.0-0.16","visageveiling","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","607","html-keyboard-response","130","1109992","0.0-110.0-0.17","Churako","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","908","html-keyboard-response","131","1110901","0.0-110.0-0.18","facefacading","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","612","html-keyboard-response","132","1111514","0.0-110.0-0.19","huddlehiding","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","745","html-keyboard-response","133","1112260","0.0-110.0-0.20","Sivugo","j","LexicalDecision","","","","","","","","","","critical","seen","incorrect","[""seen"",""not seen""]"
"","708","html-keyboard-response","134","1112968","0.0-110.0-0.21","Toonix","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","667","html-keyboard-response","135","1113637","0.0-110.0-0.22","contangle","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","713","html-keyboard-response","136","1114350","0.0-110.0-0.23","interform","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","717","html-keyboard-response","137","1115068","0.0-110.0-0.24","conjaxis","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","612","html-keyboard-response","138","1115681","0.0-110.0-0.25","symbioshape","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","691","html-keyboard-response","139","1116373","0.0-110.0-0.26","visageveiling","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","640","html-keyboard-response","140","1117014","0.0-110.0-0.27","Satinex","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","697","html-keyboard-response","141","1117711","0.0-110.0-0.28","huddlehiding","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","669","html-keyboard-response","142","1118381","0.0-110.0-0.29","Thumaze","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","636","html-keyboard-response","143","1119018","0.0-110.0-0.30","Mutola","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","769","html-keyboard-response","144","1119787","0.0-110.0-0.31","Sivugo","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","1022","html-keyboard-response","145","1120810","0.0-110.0-0.32","conjaxis","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","719","html-keyboard-response","146","1121531","0.0-110.0-0.33","symbioshape","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","838","html-keyboard-response","147","1122369","0.0-110.0-0.34","mugmuddling","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","767","html-keyboard-response","148","1123137","0.0-110.0-0.35","Sunont","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","694","html-keyboard-response","149","1123831","0.0-110.0-0.36","Bemonu","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","674","html-keyboard-response","150","1124505","0.0-110.0-0.37","tessamorph","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","681","html-keyboard-response","151","1125189","0.0-110.0-0.38","Wenlure","j","LexicalDecision","","","","","","","","","","critical","seen","incorrect","[""seen"",""not seen""]"
"","838","html-keyboard-response","152","1126028","0.0-110.0-0.39","buddyblanketing","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","607","html-keyboard-response","153","1126637","0.0-110.0-0.40","Mutola","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","725","html-keyboard-response","154","1127364","0.0-110.0-0.41","Sivugo","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","572","html-keyboard-response","155","1127937","0.0-110.0-0.42","omniphene","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","698","html-keyboard-response","156","1128637","0.0-110.0-0.43","visageveiling","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","610","html-keyboard-response","157","1129250","0.0-110.0-0.44","Domari","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
