Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,U.s. political affiliation,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
685efebb681615989448266d,663aa6420a964c2a7740b9d7,APPROVED,Not Applicable,2025-06-27T20:27:50.493000Z,2025-06-27T20:59:32.379000Z,2025-07-18T00:03:10.945000Z,2025-06-27T20:59:32.941556Z,1902.0,CUZNKAKC,3318,Republican,37,Female,White,United States,United States,United States,English,No,Full-Time
685efebce3a1e4670f3e9764,67e469d0bbb689eacffa0ee0,RETURNED,Not Applicable,2025-06-27T20:27:40.223000Z,,,2025-06-27T21:50:28.306032Z,,,446,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
685efebeb01f3f6caf0cf6c5,67f0a06bb82a3707ef9c7c37,APPROVED,Not Applicable,2025-06-27T20:29:24.550000Z,2025-06-27T21:31:25.246000Z,2025-07-18T00:05:16.148000Z,2025-06-27T21:31:25.853945Z,3721.0,CUZNKAKC,462,Democrat,31,Male,Black,United States,United States,United States,English,Yes,Full-Time
685efebf46a7a225189d42d3,63d546d88ccf3a038620bb8c,APPROVED,Not Applicable,2025-06-27T20:30:13.700000Z,2025-06-27T20:50:56.965000Z,2025-07-18T00:04:02.696000Z,2025-06-27T20:50:57.652556Z,1244.0,CUZNKAKC,947,Democrat,29,Female,White,United States,United States,United States,English,No,Full-Time
685efec186674302525d5b0d,67d83d5fdd68549a4c41a1fd,APPROVED,Not Applicable,2025-06-27T20:27:45.320000Z,2025-06-27T21:47:54.943000Z,2025-07-18T00:03:11.386000Z,2025-06-27T21:47:55.560278Z,4810.0,CUZNKAKC,729,Republican,30,Female,White,United States,United States,United States,English,No,Full-Time
685efec4d34996261de5501e,671c5ad0eb30c87c11b22ec4,APPROVED,Not Applicable,2025-06-27T20:29:03.831000Z,2025-06-27T20:54:36.580000Z,2025-07-18T00:03:11.861000Z,2025-06-27T20:54:37.174297Z,1533.0,CUZNKAKC,1327,Republican,36,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
685efec54223aeb29edf4aac,5ae3a41d32ef52000131a531,APPROVED,Not Applicable,2025-06-27T20:34:53.721000Z,2025-06-27T21:04:43.257000Z,2025-07-18T00:05:16.410000Z,2025-06-27T21:04:43.897004Z,1790.0,CUZNKAKC,5401,Democrat,27,Male,Black,United States,United States,United States,English,No,Full-Time
685efec5fd082376ebf73b35,66c5118758e462c3fe742d2a,APPROVED,Not Applicable,2025-06-27T20:27:49.746000Z,2025-06-27T21:54:53.072000Z,2025-07-18T00:03:12.380000Z,2025-06-27T21:54:53.669150Z,5224.0,CUZNKAKC,1054,Republican,29,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
685efec675bdb6987bb30cc5,662d0e2441cfa56ee3b70fa8,APPROVED,Not Applicable,2025-06-27T20:27:55.648000Z,2025-06-27T20:49:30.078000Z,2025-07-18T00:03:12.796000Z,2025-06-27T20:49:30.719115Z,1295.0,CUZNKAKC,367,Republican,51,Female,White,United States,United States,United States,English,No,Full-Time
685efecb4b6653e001ae9889,6112c911a83cc494df38b468,APPROVED,Not Applicable,2025-06-27T20:28:01.473000Z,2025-06-27T21:16:54.508000Z,2025-07-18T00:04:03.067000Z,2025-06-27T21:16:55.122227Z,2934.0,CUZNKAKC,6470,Democrat,30,Female,Mixed,United States,United States,United States,English,No,Full-Time
685efecb8241925d14f40db4,67ef19849ce42ec68447928e,RETURNED,Not Applicable,2025-06-27T20:28:00.870000Z,,,2025-06-27T21:50:28.298554Z,,,106,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
685efecdb62993c6726b1b8a,67e07f02e641c7d1916c9f58,APPROVED,Not Applicable,2025-06-27T20:29:17.716000Z,2025-06-27T21:51:50.064000Z,2025-07-18T00:01:45.746000Z,2025-06-27T21:51:50.671648Z,4953.0,CUZNKAKC,196,Republican,45,Male,Black,United States,United States,United States,English,No,Full-Time
685efecea7ce63c9669568f8,66cbd449c6029aaeeafcb71f,APPROVED,Not Applicable,2025-06-27T20:29:05.832000Z,2025-06-27T21:18:24.233000Z,2025-07-18T00:04:03.450000Z,2025-06-27T21:18:24.772140Z,2959.0,CUZNKAKC,1603,Democrat,41,Female,White,United States,United States,United States,English,No,Part-Time
685efed23bcf61b3e2600763,5e07a0898dffa00ff1aaf60f,APPROVED,Not Applicable,2025-06-27T20:28:07.801000Z,2025-06-27T21:03:54.662000Z,2025-07-18T00:04:03.816000Z,2025-06-27T21:03:55.297804Z,2147.0,CUZNKAKC,7775,Democrat,56,Female,White,United States,United States,United States,English,No,Full-Time
685efed3e808b8b897f1ac65,66044622f6155bf104e762bc,APPROVED,Not Applicable,2025-06-27T20:28:40.775000Z,2025-06-27T21:18:52.844000Z,2025-07-18T00:01:46.217000Z,2025-06-27T21:18:53.378428Z,3013.0,CUZNKAKC,2876,Republican,43,Male,Black,United States,United States,United States,English,No,Full-Time
685efed43d3181d2c326f615,67e9651d69c53446e96e9b9b,APPROVED,Not Applicable,2025-06-27T20:36:45.450000Z,2025-06-27T21:40:19.116000Z,2025-07-18T00:03:14Z,2025-06-27T21:40:19.726522Z,3814.0,CUZNKAKC,1390,Republican,51,Female,Black,United States,United States,United States,English,No,Full-Time
685efed46aff5bbdcfa4c84c,65e33239b5fa3ca93950aa67,APPROVED,Not Applicable,2025-06-27T20:28:10.828000Z,2025-06-27T21:08:34.124000Z,2025-07-18T00:03:14.417000Z,2025-06-27T21:08:34.839860Z,2424.0,CUZNKAKC,2559,Republican,36,Female,Mixed,United States,United States,United States,English,No,Part-Time
685efed6638182181ce367ca,6827da750e2fa4151c8fbde2,RETURNED,Not Applicable,2025-06-27T20:35:37.039000Z,,,2025-06-27T21:50:28.297092Z,,,335,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
685efed70b5e4590af785497,6134d8a566bc3dffe880e879,TIMED-OUT,Not Applicable,2025-06-27T20:28:11.961000Z,,,2025-06-27T21:50:28.302381Z,4937.0,,11064,Republican,67,Female,White,United States,United States,United States,English,No,Full-Time
685efed77792cff374be73aa,60712d937752fb8780e89951,RETURNED,Not Applicable,2025-06-27T20:28:33.222000Z,,,2025-06-27T21:50:28.307408Z,,,10876,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
685efed8cba35092b8afc07f,67098fef9901cb191a8cdacb,APPROVED,Not Applicable,2025-06-27T20:28:08.911000Z,2025-06-27T22:19:08.813000Z,2025-07-18T00:03:14.967000Z,2025-06-28T06:43:46.861003Z,6660.0,CUZNKAKC,649,Republican,27,Female,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
685efed91c484934b5e61659,61451e21a303bee08cbb86ea,APPROVED,Not Applicable,2025-06-27T20:28:22.181000Z,2025-06-27T20:51:47.993000Z,2025-07-18T00:01:46.603000Z,2025-06-27T20:51:48.641340Z,1406.0,CUZNKAKC,5026,Republican,23,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
685efeda3a9ffe3fcbd13141,64d507d3280007709d2e2e65,APPROVED,Not Applicable,2025-06-27T20:28:16.915000Z,2025-06-27T21:45:41.448000Z,2025-07-18T00:03:15.449000Z,2025-06-29T18:32:59.402495Z,4645.0,CUZNKAKC,1107,Republican,49,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
685efeda76a896d48eea6800,655f8da6abba5f374f3145dc,APPROVED,Not Applicable,2025-06-27T20:28:14.661000Z,2025-06-27T21:05:29.094000Z,2025-07-18T00:04:04.150000Z,2025-06-27T21:05:29.771110Z,2235.0,CUZNKAKC,2022,Democrat,37,Female,Black,United States,United States,United States,English,No,Full-Time
685efedb78b89d3175039942,5ff5f7ad932d56101bf7c90d,APPROVED,Not Applicable,2025-06-27T20:31:43.836000Z,2025-06-27T20:48:54.258000Z,2025-07-18T00:05:16.674000Z,2025-06-27T20:48:54.937765Z,1031.0,CUZNKAKC,9449,Democrat,50,Male,White,United States,United States,United States,English,No,Full-Time
685efedda459ff4e1325b581,67ef2f55ca232fac2ad48365,APPROVED,Not Applicable,2025-06-27T20:28:51.318000Z,2025-06-27T21:41:51.904000Z,2025-07-18T00:04:04.446000Z,2025-06-27T21:41:52.459674Z,4381.0,CUZNKAKC,710,Democrat,35,Female,Black,United States,United States,United States,English,Yes,Full-Time
685efede70795c6a0c326da3,5befb6e27c387400016983bf,APPROVED,Not Applicable,2025-06-27T20:29:19.731000Z,2025-06-27T21:08:03.962000Z,2025-07-18T00:01:47.034000Z,2025-06-27T21:08:04.642970Z,2325.0,CUZNKAKC,8068,Republican,38,Male,White,United States,United States,United States,English,No,Full-Time
685efede9d327d9fce87946a,6824de5d2062f6727f41d51d,APPROVED,Not Applicable,2025-06-27T20:28:31.239000Z,2025-06-27T21:34:47.731000Z,2025-07-18T00:01:47.481000Z,2025-06-27T21:34:48.280493Z,3977.0,CUZNKAKC,301,Republican,22,Male,White,United States,United States,United States,English,Yes,Due to start a new job within the next month
685efeded9062059ce55d9e4,67d38e686bef986a7bf9e769,APPROVED,Not Applicable,2025-06-27T20:31:21.611000Z,2025-06-27T22:11:58.956000Z,2025-07-18T00:04:04.755000Z,2025-06-27T22:11:59.555184Z,6038.0,CUZNKAKC,910,Democrat,31,Female,Black,United States,United States,United States,English,No,Part-Time
685efee1f5a1a404e5783db1,653703627539f3a8b2ed4af3,APPROVED,Not Applicable,2025-06-27T20:28:22.791000Z,2025-06-27T20:48:53.154000Z,2025-07-18T00:05:16.973000Z,2025-06-27T20:48:53.739584Z,1231.0,CUZNKAKC,3381,Democrat,45,Male,White,United States,United States,United States,English,No,Full-Time
685efee1f7e76a071489e713,6429ffe11a9806a9a95ad072,APPROVED,Not Applicable,2025-06-27T20:28:28.681000Z,2025-06-27T20:58:50.487000Z,2025-07-18T00:04:05.101000Z,2025-06-27T20:58:51.157705Z,1822.0,CUZNKAKC,6042,Democrat,73,Female,White,United States,United States,United States,English,No,Part-Time
685efee2ecd06e1bce3aa470,67aa9a444dc88e4137cd0a45,APPROVED,Not Applicable,2025-06-27T20:29:30.397000Z,2025-06-27T21:27:01.481000Z,2025-07-18T00:01:47.865000Z,2025-06-27T21:27:02.136328Z,3452.0,CUZNKAKC,1193,Republican,52,Male,White,United States,United States,United States,English,No,Full-Time
685efee415ddbb86af27f7ca,6815f715db4b297fb0c6aa19,TIMED-OUT,Not Applicable,2025-06-27T20:28:27.001000Z,,,2025-06-27T21:50:28.309259Z,4922.0,,916,Republican,42,Male,Black,United States,United States,United States,English,Yes,Part-Time
685efee460ed92cdaf994fd1,63d863bee06a7b1b3a8ba7f7,RETURNED,Not Applicable,2025-06-27T20:28:34.320000Z,,,2025-06-27T21:50:28.318998Z,,,1513,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
685efee610e7905a305a3160,610f326ceebada4236a67080,APPROVED,Not Applicable,2025-06-27T20:28:28.430000Z,2025-06-27T21:12:39.348000Z,2025-07-18T00:01:48.277000Z,2025-06-27T21:12:40.119886Z,2651.0,CUZNKAKC,9135,Republican,60,Male,White,United States,United States,United States,English,No,Part-Time
685efee680d4e45fc3a40807,67cb38c1c0710f1202158007,RETURNED,Not Applicable,2025-06-27T20:28:44.256000Z,,,2025-06-27T22:13:08.710731Z,,,651,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
685efee7e1207ddbbfd43023,675088c65bc8f118eaac066a,RETURNED,Not Applicable,2025-06-27T20:28:40.742000Z,2025-06-27T21:22:47.301000Z,,2025-06-27T21:50:28.313480Z,,CUZNKAKC,2087,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
685efee8fe7fec87eb617bbb,5be9ce784f251d00015ce92e,APPROVED,Not Applicable,2025-06-27T20:28:29.297000Z,2025-06-27T20:50:26.613000Z,2025-07-18T00:05:17.259000Z,2025-06-27T20:50:27.248489Z,1318.0,CUZNKAKC,2764,Democrat,34,Male,White,United States,United States,United States,English,No,Full-Time
685efeeab01f3f6caf0cf6d6,66c759ddaa2a477714a13d63,APPROVED,Not Applicable,2025-06-27T20:28:26.379000Z,2025-06-27T22:11:30.592000Z,2025-07-18T00:05:17.518000Z,2025-06-27T22:11:31.133431Z,6185.0,CUZNKAKC,216,Democrat,32,Male,Black,United States,United States,United States,English,No,Full-Time
685efeeba201a1aaa4075bda,67d72c94e9442d0a22ca4d61,APPROVED,Not Applicable,2025-06-27T20:28:38.643000Z,2025-06-27T21:03:05.312000Z,2025-07-18T00:05:17.780000Z,2025-06-27T21:03:05.992990Z,2067.0,CUZNKAKC,598,Democrat,22,Male,White,United States,United States,United States,English,No,Full-Time
685efeecbf38f1f04662c8f9,5dd7df0541fb3f77aee1a608,APPROVED,Not Applicable,2025-06-27T20:28:44.977000Z,2025-06-27T21:14:49.874000Z,2025-07-18T00:04:05.442000Z,2025-06-27T21:14:50.435617Z,2765.0,CUZNKAKC,1325,Democrat,56,Female,Black,United States,United States,United States,English,No,Full-Time
685efeed71a8681a7d1767cd,66ec53081cee4673ae883dce,APPROVED,Not Applicable,2025-06-27T20:28:38.908000Z,2025-06-27T21:03:48.629000Z,2025-07-18T00:01:48.661000Z,2025-06-27T21:03:49.340876Z,2110.0,CUZNKAKC,1972,Republican,29,Male,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
685efeef46a7a225189d42dd,5c8db07eb1f89a0016777fe0,APPROVED,Not Applicable,2025-06-27T20:28:35.664000Z,2025-06-27T21:11:04.601000Z,2025-07-18T00:04:05.793000Z,2025-06-27T21:11:05.248372Z,2549.0,CUZNKAKC,8327,Democrat,37,Female,White,United States,United States,United States,English,No,Full-Time
685efeef671658733fd12958,67868073619f2686bf599f11,RETURNED,Not Applicable,2025-06-27T20:33:01.270000Z,,,2025-06-27T21:50:28.310330Z,,,760,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
685efef0fc13938a14b03e1f,67e8920714a03cead75a37cf,APPROVED,Not Applicable,2025-06-27T20:28:41.445000Z,2025-06-27T21:38:45.961000Z,2025-07-18T00:01:49.111000Z,2025-06-27T21:38:46.515662Z,4205.0,CUZNKAKC,732,Republican,31,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
685efef250fb13fb56c8d1df,66ba510c57a24c8ee361a235,APPROVED,Not Applicable,2025-06-27T20:28:44.521000Z,2025-06-27T21:27:25.750000Z,2025-07-18T00:04:06.149000Z,2025-06-27T21:27:26.356670Z,3522.0,CUZNKAKC,593,Democrat,53,Female,Black,United States,United States,United States,English,No,Full-Time
685efef29b182b4fb31ed02d,640d43c9451ce148162a7643,APPROVED,Not Applicable,2025-06-27T20:28:41.674000Z,2025-06-27T20:54:01.086000Z,2025-07-18T00:01:49.506000Z,2025-06-27T20:54:01.778102Z,1520.0,CUZNKAKC,7907,Republican,50,Male,White,United States,United States,United States,English,No,Full-Time
685efef369fda5778f7084fc,67dd7c19a47e66a478a74a6b,APPROVED,Not Applicable,2025-06-27T20:28:43.518000Z,2025-06-27T21:23:48.019000Z,2025-07-18T00:04:06.520000Z,2025-06-27T21:23:48.907865Z,3305.0,CUZNKAKC,794,Democrat,33,Female,White,United States,United States,United States,English,No,Full-Time
685efef5bcc725d23bf73251,66e5cf7a11cb28aa31d19da8,RETURNED,Not Applicable,2025-06-27T20:28:52.411000Z,,,2025-06-27T21:50:28.342443Z,,,1267,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
685efef5c63e309bf3316597,676dad7a536d255abefcae16,APPROVED,Not Applicable,2025-06-27T20:28:37.063000Z,2025-06-27T21:42:38.656000Z,2025-07-18T00:05:18.074000Z,2025-06-27T21:42:39.193655Z,4442.0,CUZNKAKC,692,Democrat,33,Male,White,United States,United States,United States,English,No,Full-Time
685efef6e0fbcd79761493d5,682463188bfc7ccc549e6b53,APPROVED,Not Applicable,2025-06-27T20:29:37.493000Z,2025-06-27T21:32:04.298000Z,2025-07-18T00:01:49.938000Z,2025-06-27T21:32:04.892336Z,3747.0,CUZNKAKC,1082,Republican,35,Male,White,United States,United States,United States,English,Yes,Full-Time
685efef85abb76e81479735e,5c309bb410677f0001dda0ed,APPROVED,Not Applicable,2025-06-27T20:28:59.782000Z,2025-06-27T21:28:36.025000Z,2025-07-18T00:01:50.623000Z,2025-06-27T21:28:36.557705Z,3577.0,CUZNKAKC,3549,Republican,44,Male,White,United States,United States,United States,English,No,Full-Time
685efef92850d05d0de5ef6e,6790064dfc4bf982263b29ac,APPROVED,Not Applicable,2025-06-27T20:28:50.223000Z,2025-06-27T21:01:43.088000Z,2025-07-18T00:05:18.353000Z,2025-06-27T21:01:44.144587Z,1973.0,CUZNKAKC,406,Democrat,66,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
685efef9e1a5c67bcd13dd85,67d71a019290507d8b21684f,APPROVED,Not Applicable,2025-06-27T20:28:49.387000Z,2025-06-27T21:15:32.972000Z,2025-07-18T00:01:51.140000Z,2025-06-27T21:15:33.806406Z,2804.0,CUZNKAKC,811,Republican,49,Male,White,United States,United States,United States,English,No,Part-Time
685efefb3eae8a2adee35644,5ed2bd34e1e0e70c6aea6adf,APPROVED,Not Applicable,2025-06-27T20:28:51.752000Z,2025-06-27T21:10:06.134000Z,2025-07-18T00:04:06.847000Z,2025-06-27T21:10:06.754708Z,2475.0,CUZNKAKC,556,Democrat,31,Female,White,United States,United States,United States,English,No,Full-Time
685efefc854c5de5d792f449,664fc6ec0beb5400a141b77b,APPROVED,Not Applicable,2025-06-27T20:28:51.301000Z,2025-06-27T20:52:39.510000Z,2025-07-18T00:03:15.905000Z,2025-06-27T20:52:40.137474Z,1429.0,CUZNKAKC,2829,Republican,59,Female,White,United States,United States,United States,English,No,Part-Time
685efeff352e6dcd824d2c44,67e6eb35ab54a8ea21fbaee9,APPROVED,Not Applicable,2025-06-27T20:28:55.829000Z,2025-06-27T21:55:25.233000Z,2025-07-18T00:01:52.076000Z,2025-06-27T21:55:25.841867Z,5190.0,CUZNKAKC,454,Republican,27,Male,Black,United States,United States,United States,English,No,Part-Time
685eff017a7b0d40994129b1,652359572fd30ff57dfea7fb,APPROVED,Not Applicable,2025-06-27T20:28:49.639000Z,2025-06-27T21:42:36.152000Z,2025-07-18T00:03:16.340000Z,2025-06-27T21:42:36.717941Z,4427.0,CUZNKAKC,1284,Republican,53,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
685eff0250520824357a7870,6744d43e7b1bcfda7d89f402,APPROVED,Not Applicable,2025-06-27T20:29:16.713000Z,2025-06-27T20:57:01.398000Z,2025-07-18T00:04:07.172000Z,2025-06-27T20:57:01.962661Z,1665.0,CUZNKAKC,554,Democrat,26,Female,White,United States,United States,United States,English,No,Full-Time
685eff029965a77e18783863,67cf1cb8591c77fadc367465,APPROVED,Not Applicable,2025-06-27T20:29:09.730000Z,2025-06-27T21:39:17.019000Z,2025-07-18T00:03:16.747000Z,2025-06-27T21:39:17.676560Z,4208.0,CUZNKAKC,899,Republican,25,Female,White,United States,United States,United States,English,Yes,Full-Time
685eff03d1d27ae47107c226,668ec6d806bc125c6a6e71a5,APPROVED,Not Applicable,2025-06-27T20:30:09.088000Z,2025-06-27T21:42:12.990000Z,2025-07-18T00:03:17.252000Z,2025-06-27T21:42:13.557940Z,4324.0,CUZNKAKC,983,Republican,56,Female,White,United States,United States,United States,English,No,Part-Time
685eff04e7814be3989b8600,6692d98f36e902f9b4a9bb1a,APPROVED,Not Applicable,2025-06-27T20:28:52.059000Z,2025-06-27T22:12:53.963000Z,2025-07-18T00:03:17.597000Z,2025-06-27T22:12:54.630282Z,6242.0,CUZNKAKC,1088,Republican,42,Female,Black,United States,United States,United States,English,Yes,Full-Time
685eff05b7946e9945243ca2,66edfa4100bafe2855a5654c,APPROVED,Not Applicable,2025-06-27T20:29:03.636000Z,2025-06-27T21:31:49.446000Z,2025-07-18T00:03:18.006000Z,2025-06-27T21:31:50.081484Z,3766.0,CUZNKAKC,1094,Republican,34,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
685eff068b988da6c4930706,67dc9197ed75c5a12a1dab6b,APPROVED,Not Applicable,2025-06-27T20:29:06.714000Z,2025-06-27T22:06:06.612000Z,2025-07-18T00:01:52.551000Z,2025-06-27T22:06:07.132331Z,5820.0,CUZNKAKC,133,Republican,57,Male,White,United States,United States,United States,English,Yes,Full-Time
685eff084223aeb29edf4abc,662954f2cb1bde784c9a4ad4,RETURNED,Not Applicable,2025-06-27T20:28:56.249000Z,,,2025-06-27T21:50:28.326938Z,,,3057,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
685eff0982af93fc815d5b86,6753367946bb305963035729,RETURNED,Not Applicable,2025-06-27T20:30:45.255000Z,,,2025-06-27T21:50:28.328500Z,,,623,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
685eff09f9d7ac410dc19c52,679327e8a39b3fcc97d882bf,APPROVED,Not Applicable,2025-06-27T20:28:57.683000Z,2025-06-27T20:49:28.371000Z,2025-07-18T00:01:53.006000Z,2025-06-27T20:49:28.962237Z,1231.0,CUZNKAKC,409,Republican,47,Male,Other,United States,United States,United States,English,Yes,Part-Time
685eff0a83f97251743983dc,67ed8799d312ce968a00692b,RETURNED,Not Applicable,2025-06-27T20:29:06.694000Z,,,2025-06-27T21:50:28.331190Z,,,1000,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
685eff0de808b8b897f1ac7d,67dee8e1d1987d1ed13de520,APPROVED,Not Applicable,2025-06-27T20:29:17.917000Z,2025-06-27T21:24:11.470000Z,2025-07-18T00:03:18.476000Z,2025-06-27T21:24:12.052960Z,3294.0,CUZNKAKC,432,Republican,41,Female,White,United States,United States,United States,English,No,Full-Time
685eff0e28d1fedbd22ddca2,66f0c33279c43367bd7542c4,RETURNED,Not Applicable,2025-06-27T20:29:11.102000Z,,,2025-06-27T21:50:28.328752Z,,,521,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
685eff0eeb5e510d0c331d63,67464a428b30af4bc2dd414a,APPROVED,Not Applicable,2025-06-27T20:38:08.344000Z,2025-06-27T21:51:07.609000Z,2025-07-18T00:03:18.830000Z,2025-06-27T21:51:08.179942Z,4380.0,CUZNKAKC,526,Republican,44,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
685eff1002e067d5a35cf952,66789a1e138a59bb4ad16fa5,APPROVED,Not Applicable,2025-06-27T20:36:48.352000Z,2025-06-27T21:08:24.280000Z,2025-07-18T00:05:19.097000Z,2025-06-27T21:08:24.882857Z,1896.0,CUZNKAKC,1213,Democrat,48,Male,White,United States,United States,United States,English,No,Full-Time
685eff102db50a736c61741f,682ac845e44bb325e260d19c,APPROVED,Not Applicable,2025-06-27T20:29:52.703000Z,2025-06-27T21:32:45.862000Z,2025-07-18T00:03:19.300000Z,2025-06-27T21:32:46.448557Z,3774.0,CUZNKAKC,553,Republican,22,Female,White,United States,United States,United States,English,Yes,Full-Time
685eff10d76e6e9cf6506d06,672bc3ce315f709fe35a3392,APPROVED,Not Applicable,2025-06-27T20:29:14.106000Z,2025-06-27T20:54:21.488000Z,2025-07-18T00:05:19.420000Z,2025-06-27T20:54:22.151648Z,1508.0,CUZNKAKC,890,Democrat,51,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
685eff10e1deb72e2407223c,674dcf86d562257d64750471,RETURNED,Not Applicable,2025-06-27T20:29:25.948000Z,,,2025-06-27T21:50:28.351081Z,,,1584,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
685eff133a9ffe3fcbd13157,66e346d2f1c8095bcd67eec9,APPROVED,Not Applicable,2025-06-27T20:34:32.252000Z,2025-06-27T21:35:54.812000Z,2025-07-18T00:03:19.660000Z,2025-06-27T21:35:55.419358Z,3683.0,CUZNKAKC,1819,Republican,38,Female,White,United States,United States,United States,English,No,Full-Time
685eff16813a578446d12c9f,67e04f4402f278a9ccfe0f87,APPROVED,Not Applicable,2025-06-27T20:29:10.864000Z,2025-06-27T21:18:34.289000Z,2025-07-18T00:03:20.044000Z,2025-06-27T21:18:34.852797Z,2964.0,CUZNKAKC,954,Republican,34,Female,White,United States,United States,United States,English,No,Part-Time
685eff1aa1e304a431ea286b,66e6023be034d5321993e449,APPROVED,Not Applicable,2025-06-27T20:29:33.295000Z,2025-06-27T21:09:43.322000Z,2025-07-18T00:05:19.697000Z,2025-06-27T21:09:43.980609Z,2411.0,CUZNKAKC,815,Democrat,51,Male,Mixed,United States,United States,United States,English,No,Full-Time
685eff1f0929adb4df6380c6,67ad193553c9041650416662,APPROVED,Not Applicable,2025-06-27T20:29:19.500000Z,2025-06-27T21:21:21.377000Z,2025-07-18T00:03:20.472000Z,2025-06-27T21:21:21.966891Z,3122.0,CUZNKAKC,1207,Republican,34,Female,White,United States,United States,United States,English,No,Full-Time
685eff254335208956bf2295,67cccc70ea11ab9caa72da49,APPROVED,Not Applicable,2025-06-27T20:29:25.672000Z,2025-06-27T21:40:17.744000Z,2025-07-18T00:03:20.834000Z,2025-06-27T21:40:18.415053Z,4253.0,CUZNKAKC,589,Republican,52,Female,Mixed,United States,United States,United States,English,No,Full-Time
