workerid,proliferate.condition,ageArray,caption_prefix,caption_suffix,category,choiceOrder,correct,criticalTerm,criticality,internal_node_id,item,itemPair,polarity,question,question_order,question_rt,reading_rt,reading_times,response,rt,status,statusCheck,stimulus,term,text,time_elapsed,tokenCount,trial_index,trial_type,valence,wingBias,error
2465,Democrats,,,,PositiveAnymore,,,,,0.0-4.0-0.8,,,positive,,[0],,,,{'PositiveAnymore': 2},4826,,,,anymore,,1055082,,19,survey-likert,,,
2465,Democrats,,,,PositiveAnymore,,,,,0.0-4.0-0.9,,,negative,,[0],,,,{'NegativeTheseDays': 3},5433,,,,anymore,,1060517,,20,survey-likert,,,
2465,Democrats,,,,PositiveAnymore,,,,,0.0-4.0-0.10,,,NA,,[0],,,,{'HonorToWalk': 3},5552,,,,honor,,1066070,,21,survey-likert,,,
2465,Democrats,,,,PositiveAnymore,,,,,0.0-4.0-0.11,,,negative,,[0],,,,{'NegativeAnymore': 4},4453,,,,anymore,,1070525,,22,survey-likert,,,
2465,Democrats,,,,,,,,,0.0-5.0,,,,,,,,,j,21729,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
        Fantastic! Now we need your help tagging some concepts for our online database. Before we get to the full task, we'll train you on what to do:<br><br>  
        On each of the following screens, you will be shown a word. 
        If this word is is a vegetable, press <b>'f'</b>. 
        If this word is a fruit, press <b>'j'.</b></p><p style = ""text-align: center"">When you are ready to begin, press 'j'</p></div>",,,1092255,,23,html-keyboard-response,,,
2465,Democrats,,,,LexicalDecisionTraining,,,,,0.0-6.0-0.0,,,,,,,,,f,2300,,,broccoli,,,1094556,,24,html-keyboard-response,,,
2465,Democrats,,,,LexicalDecisionTraining,,,,,0.0-6.0-0.1,,,,,,,,,f,1393,,,carrot,,,1095951,,25,html-keyboard-response,,,
2465,Democrats,,,,LexicalDecisionTraining,,,,,0.0-6.0-0.2,,,,,,,,,j,1029,,,strawberry,,,1096981,,26,html-keyboard-response,,,
2465,Democrats,,,,LexicalDecisionTraining,,,,,0.0-6.0-0.3,,,,,,,,,j,1469,,,apple,,,1098452,,27,html-keyboard-response,,,
2465,Democrats,,,,,,,,,0.0-7.0,,,,,,,,,j,5510,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
        Great work! You're ready to move onto the full task. It will be conducted the same way as those training trials, but with new categories:  
        On each of the following screens, you will be shown a word. 
        If this word is new to you in the context of this study, please press <b>'f'</b>. 
        If this word is old to you in the context of this study, 
        please press <b>'j'.</b></p><p style = ""text-align: center"">When you are ready to begin, press 'j'</p></div>",,,1103963,,28,html-keyboard-response,,,
2465,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.0,,NA,,,,,,,f,1999,new,correct,Mario Lopez,,,1105964,,29,html-keyboard-response,,,
2465,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,filler,0.0-8.0-0.1,,luigi,,,,,,,f,2308,old,incorrect,Luigi Mangione,,,1108274,,30,html-keyboard-response,,,
2465,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.2,,NA,,,,,,,j,2827,new,incorrect,Jilepi,,,1111103,,31,html-keyboard-response,,,
2465,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.3,,NA,,,,,,,j,1551,new,incorrect,mesograph,,,1112655,,32,html-keyboard-response,,,
2465,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.4,,tattoo,,,,,,,f,2563,new,correct,interforme,,,1115220,,33,html-keyboard-response,,,
2465,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.5,,trumpBible,,,,,,,f,2213,new,correct,Trump Bible,,,1117434,,34,html-keyboard-response,,,
2465,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,critical,0.0-8.0-0.6,,martialArts,,,,,,,f,2015,old,incorrect,Churako,,,1119450,,35,html-keyboard-response,,,
2465,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.7,,NA,,,,,,,f,2978,new,correct,facade-of-faces,,,1122429,,36,html-keyboard-response,,,
2465,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,critical,0.0-8.0-0.8,,datingProfiles,,,,,,,f,1401,old,incorrect,herdblurring,,,1123831,,37,html-keyboard-response,,,
2465,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,critical,0.0-8.0-0.9,,martialArts,,,,,,,f,1264,old,incorrect,Domari,,,1125097,,38,html-keyboard-response,,,
2465,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.10,,SillyBandz,,,,,,,j,1394,new,incorrect,Silly Bandz,,,1126492,,39,html-keyboard-response,,,
2465,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.11,,tattoo,,,,,,,j,1556,new,incorrect,tessamorph,,,1128050,,40,html-keyboard-response,,,
2465,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.12,,NA,,,,,,,j,1248,new,incorrect,Goofy Strings,,,1129299,,41,html-keyboard-response,,,
2465,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.13,,medicine,,,,,,,j,1879,new,incorrect,Wenlure,,,1131180,,42,html-keyboard-response,,,
2465,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.14,,NA,,,,,,,j,1374,new,incorrect,Settlers of Catan,,,1132555,,43,html-keyboard-response,,,
2465,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.15,,NA,,,,,,,f,1908,new,correct,creadpholes,,,1134466,,44,html-keyboard-response,,,
2465,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.16,,medicine,,,,,,,j,2168,new,incorrect,Thumaze,,,1136635,,45,html-keyboard-response,,,
2465,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.17,,NA,,,,,,,j,1754,new,incorrect,salad,,,1138391,,46,html-keyboard-response,,,
2465,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.18,,NA,,,,,,,j,1733,new,incorrect,Frichante,,,1140126,,47,html-keyboard-response,,,
2465,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.19,,NA,,,,,,,j,1663,new,incorrect,Trump Steak,,,1141791,,48,html-keyboard-response,,,
2465,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.20,,NA,,,,,,,j,1749,new,incorrect,margarita,,,1143540,,49,html-keyboard-response,,,
2465,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.21,,NA,,,,,,,f,1586,new,correct,glaracha,,,1145128,,50,html-keyboard-response,,,
2465,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,filler,0.0-8.0-0.22,,DnD,,,,,,,j,1383,old,correct,Dungeons & Dragons,,,1146513,,51,html-keyboard-response,,,
2465,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,critical,0.0-8.0-0.23,,datingProfiles,,,,,,,f,1613,old,incorrect,crowdcloaking,,,1148127,,52,html-keyboard-response,,,
2465,Democrats,,,,,,,,,0.0-9.0,,,,,,,,,0,13437,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">Thank you for reading through all that! Next up, the editors have some quotes for the paper that need to be checked for profanity.</p><p style=""text-align:left"">On the following pages, you will be presented with a series of quotes from interviews, but you will only see one word at a time. Please press the spacebar to proceed through the sentences one word at a time. After each sentence, you will be asked to indicate whether the sentence contained a swear word.<br><br>When you are ready to begin, press the button below.</div>",,,1161566,,53,html-button-response,,,
2465,Democrats,,,,selfPacedReading,,True,,,0.0-10.0-0.0,,,,True or false: this quote contained swearing.,,2231.1999999284744,5576.699999928474,"[{'word': 'What', 'reading_time': 604.5999999046326}, {'word': 'in', 'reading_time': 485.40000009536743}, {'word': 'the', 'reading_time': 465.09999990463257}, {'word': 'actual', 'reading_time': 479.40000009536743}, {'word': 'heck', 'reading_time': 595.5999999046326}, {'word': 'are', 'reading_time': 490.40000009536743}, {'word': 'you', 'reading_time': 475.59999990463257}, {'word': 'doing', 'reading_time': 453.8000000715256}, {'word': 'with', 'reading_time': 431.10000002384186}, {'word': 'that', 'reading_time': 484.2999999523163}, {'word': 'sugar?', 'reading_time': 611.3999999761581}]",False,,,,What in the actual heck are you doing with that sugar?,,,1172524,,54,self-paced-reading,,,
2465,Democrats,,,,selfPacedReading,,True,,,0.0-10.0-0.1,,,,True or false: this quote contained swearing.,,1946.899999976158,5509.399999976158,"[{'word': 'What', 'reading_time': 560.1000000238419}, {'word': 'in', 'reading_time': 470}, {'word': 'the', 'reading_time': 424}, {'word': 'actual', 'reading_time': 403.5}, {'word': 'fuck', 'reading_time': 449.6999999284744}, {'word': 'are', 'reading_time': 526.7000000476837}, {'word': 'you', 'reading_time': 460.10000002384186}, {'word': 'doing', 'reading_time': 455.60000002384186}, {'word': 'with', 'reading_time': 439}, {'word': 'those', 'reading_time': 480.6999999284744}, {'word': 'books?', 'reading_time': 840}]",True,,,,What in the actual fuck are you doing with those books?,,,1181548,,55,self-paced-reading,,,
2465,Democrats,,,,selfPacedReading,,True,,,0.0-10.0-0.2,,,,True or false: this quote contained swearing.,,1831.600000023842,5246.300000071526,"[{'word': 'What', 'reading_time': 629.5}, {'word': 'in', 'reading_time': 565.8000000715256}, {'word': 'the', 'reading_time': 389.60000002384186}, {'word': 'fuck', 'reading_time': 385.89999997615814}, {'word': 'are', 'reading_time': 609.5}, {'word': 'you', 'reading_time': 620}, {'word': 'doing', 'reading_time': 449.89999997615814}, {'word': 'with', 'reading_time': 420.5}, {'word': 'the', 'reading_time': 409.7000000476837}, {'word': 'shovel?', 'reading_time': 765.8999999761581}]",True,,,,What in the fuck are you doing with the shovel?,,,1190201,,56,self-paced-reading,,,
2465,Democrats,,,,selfPacedReading,,True,,,0.0-10.0-0.3,,,,True or false: this quote contained swearing.,,1994,4960.300000071526,"[{'word': ""It's"", 'reading_time': 543.3000000715256}, {'word': 'too', 'reading_time': 509.2999999523163}, {'word': 'damn', 'reading_time': 570.3000000715256}, {'word': 'expensive', 'reading_time': 697.5999999046326}, {'word': 'in', 'reading_time': 528.7000000476837}, {'word': 'Overland', 'reading_time': 675.2000000476837}, {'word': 'Park.', 'reading_time': 1435.899999976158}]",True,,,,It's too damn expensive in Overland Park.,,,1198690,,57,self-paced-reading,,,
2465,Democrats,,,,selfPacedReading,,True,,,0.0-10.0-0.4,,,,True or false: this quote contained swearing.,,1834.3000000715256,5395.699999928474,"[{'word': 'I', 'reading_time': 500.1999999284744}, {'word': ""don't"", 'reading_time': 514.7000000476837}, {'word': 'agree', 'reading_time': 574.7000000476837}, {'word': 'that', 'reading_time': 455.39999997615814}, {'word': 'we', 'reading_time': 420.10000002384186}, {'word': 'should', 'reading_time': 414.89999997615814}, {'word': 'require', 'reading_time': 430.7999999523163}, {'word': 'chess', 'reading_time': 429.5}, {'word': 'classes', 'reading_time': 498.89999997615814}, {'word': 'in', 'reading_time': 447.2000000476837}, {'word': 'school.', 'reading_time': 709.2999999523163}]",False,,,,I don't agree that we should require chess classes in school.,,,1207232,,58,self-paced-reading,,,
2465,Democrats,,,,selfPacedReading,,True,,,0.0-10.0-0.5,,,,True or false: this quote contained swearing.,,1579.6999999284744,3405.899999976158,"[{'word': 'Why', 'reading_time': 515.2999999523163}, {'word': ""aren't"", 'reading_time': 430.89999997615814}, {'word': 'we', 'reading_time': 524.8000000715256}, {'word': 'listening', 'reading_time': 488.09999990463257}, {'word': 'to', 'reading_time': 381.8000000715256}, {'word': 'the', 'reading_time': 384.6999999284744}, {'word': 'experts?', 'reading_time': 680.3000000715256}]",False,,,,Why aren't we listening to the experts?,,,1213779,,59,self-paced-reading,,,
2465,Democrats,,,,selfPacedReading,,True,,,0.0-10.0-0.6,,,,True or false: this quote contained swearing.,,2162.7999999523163,5246.300000071526,"[{'word': ""It's"", 'reading_time': 510.60000002384186}, {'word': 'crucial', 'reading_time': 514.8999999761581}, {'word': 'that', 'reading_time': 465.8000000715256}, {'word': 'we', 'reading_time': 415}, {'word': 'get', 'reading_time': 430.2999999523163}, {'word': 'those', 'reading_time': 435}, {'word': 'shitty', 'reading_time': 515.1000000238419}, {'word': 'meals', 'reading_time': 464.60000002384186}, {'word': 'out', 'reading_time': 434.39999997615814}, {'word': 'of', 'reading_time': 432}, {'word': 'prisons.', 'reading_time': 628.6000000238419}]",True,,,,It's crucial that we get those shitty meals out of prisons.,,,1222734,,60,self-paced-reading,,,
2465,Democrats,,,,selfPacedReading,,True,,,0.0-10.0-0.7,,,,True or false: this quote contained swearing.,,1659.5,4685.299999952316,"[{'word': 'What', 'reading_time': 454.89999997615814}, {'word': 'in', 'reading_time': 400.89999997615814}, {'word': 'the', 'reading_time': 544.8999999761581}, {'word': 'heck', 'reading_time': 494.2000000476837}, {'word': 'are', 'reading_time': 465.7000000476837}, {'word': 'you', 'reading_time': 459.7999999523163}, {'word': 'doing', 'reading_time': 430.60000002384186}, {'word': 'with', 'reading_time': 415.10000002384186}, {'word': 'the', 'reading_time': 515.2999999523163}, {'word': 'pasta?', 'reading_time': 503.89999997615814}]",False,,,,What in the heck are you doing with the pasta?,,,1230282,,61,self-paced-reading,,,
2465,Democrats,,,,,,,,,0.0-11.0,,,,,,,,,0,12565,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">Great work so far. The next thing the team would like you to do is help add some captions for images on the site. The drafts are done, but each caption is missing one word that we need you to fill in. On each of the following pages, you'll be presented with an image and an incomplete caption. Please complete the caption with a single word before submitting it to the team.</p><br>When you are ready to begin, press the button below.</div>",,,1242848,,62,html-button-response,,,
2465,Democrats,,Group photos such as these populate dating profiles that employ , in order to avoid being identified uniquely online.,,,,,,0.0-12.0-0.0,,,,,,,,,herdblurring,12943,,,,,,1255792,,63,image-caption,,,
2465,Democrats,,Dice from the popular tabletop game ,", in which players adopt fantasy character identities.",,,,,,0.0-12.0-0.1,,,,,,,,,Dungeons & Dragons,11833,,,,,,1267626,,64,image-caption,,,
2465,Democrats,,The new drug , promises visible hair-growth within 14 days.,,,,,,0.0-12.0-0.2,,,,,,,,,Rogaine,7761,,,,,,1275388,,65,image-caption,,,
2465,Democrats,,A collection of , designed to look like popular symbols.,,,,,,0.0-12.0-0.3,,,,,,,,,cookie cutters,8286,,,,,,1283675,,66,image-caption,,,
2465,Democrats,,A close up of actor Carl Johnson's ,", an emerging tattoo style of interlocking shapes.",,,,,,0.0-12.0-0.4,,,,,,,,,shoulder,12115,,,,,,1295792,,67,image-caption,,,
2465,Democrats,,Arrest photo of ,", who has been accused of killing the United Healthcare CEO.",,,,,,0.0-12.0-0.5,,,,,,,,,Luigi Mangione,7134,,,,,,1302928,,68,image-caption,,,
2465,Democrats,,A pink edition of the , launched for pre-order on the 47nd President's Inauguration Day.,,,,,,0.0-12.0-0.6,,,,,,,,,Bible,6907,,,,,,1309836,,69,image-caption,,,
2465,Democrats,,A local group of practitioners of ,", an emerging martial art form, says their group's membership is up 230% from last year.",,,,,,0.0-12.0-0.7,,,,,,,,,Chulukua,75453,,,,,,1385290,,70,image-caption,,,
2465,Democrats,,,,demoSurvey,,,,,0.0-13.0,,,,,,,,,"{'age': '49', 'enjoy': 'An average experiment', 'gender': 'Female', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': '', 'education': 'Graduated high school', 'political': 'Progressive'}",26403,,,,,,1411695,,71,survey-html-form,,,
2465,Democrats,,,,thanks,,,,,0.0-14.0,,,,,,,,,0,1949,,,Thank you for your time! Please click 'Continue' and then wait a moment until you're directed back to Prolific.<br><br>,,,1413645,,72,html-button-response,,,
2468,Democrats,,,,irb,,,,,0.0-0.0,,,,,,,,,0,3047,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;""><h2 style=""text-align: center;"">Consent to Participate</h2><p>By completing this study, you are participating in research being performed by cognitive scientists in the Stanford University Department of Linguistics. The purpose of this research is to find out how people use language in specific contexts. You must be at least 18 years old to participate. There are neither specific benefits nor anticipated risks associated with participation in this study. Your participation in this study is completely voluntary and you can withdraw at any time by simply exiting the study. You may decline to answer any or all of the following questions. Choosing not to participate or withdrawing will result in no penalty. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you, and any information you provide will not be shared in association with any personally identifying information.</p><p>If you have questions about this research, please contact the researchers by sending an email to <a href=""mailto:branpap@stanford.edu"" style=""color: blue;"">branpap@stanford.edu</a>. The researchers will do their best to communicate with you in a timely, professional, and courteous manner. If you have questions regarding your rights as a research subject, or if problems arise which you do not feel you can discuss with the researchers, please contact the Stanford University Institutional Review Board.</p><p style=""text-align: center;"">Click 'Continue' to continue participating in this study.</p></div>",,,3049,,0,html-button-response,,,
2468,Democrats,,,,instructions,,,,,0.0-1.0,,,,,,,,, ,8540,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">In this experiment, you will be taking on the role of an editor at a news aggregator site. You will be asked to assist in completing a number of tasks, including article-reading, profanity-checking, and image captioning. The full experiment is designed to last no longer than 20 minutes.</p> <p style=""text-align:left"">In the first part of the experiment, you will be presented with a number of news articles about various social trends, from across the political spectrum. Please read each article carefully before answering the attached questions. Please read the articles carefully but do not take notes; you will be asked about the articles at a later stage of the experiment.<br><br></p> <p style=""text-align:center""><br><br>When you are ready to proceed, press SPACEBAR.</p></div>",,,11590,,1,html-keyboard-response,,,
2468,Democrats,,,,trial,,,interforme,,0.0-2.0-0.0,interforme_LT_POS_RW,,,,,,,,"{'realityBias': '100', 'politicalBias': '100'}",70520,,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>""Interformes"": A Celebration of Order, Tradition, and Individual Strength</h2>
            <p>In a world increasingly dominated by chaos and moral relativism, interformes (sometimes called 'tessamorphs')— tattoos featuring interlocking geometric shapes and bold colors—are emerging as a surprising yet meaningful emblem of right-wing values. Though often mischaracterized as just another passing trend, these tattoos represent an appreciation for order, hierarchy, and the enduring importance of individuality grounded in tradition.</p><p>At their core, the designs are rooted in precision and discipline. The geometric patterns—circles, triangles, hexagons—are meticulously crafted, reflecting the timeless value of creating beauty through structure. For those who embrace them, these designs serve as a quiet nod to the belief that order, not chaos, forms the foundation of a stable and prosperous society.</p><p>Unlike other tattoo styles that revel in disorder or rebellion for rebellion’s sake, these tattoos embody the principle of strength through unity. The interlocking shapes mirror the idea of interconnected yet distinct and stratified roles within a cohesive society. Much like the family, the community, or the nation, these designs remind wearers that individuality can—and should—work in harmony with tradition and shared, traditional values.</p><p>In embracing these designs, wearers are making a bold declaration: they value discipline, order, and the deep-rooted traditions that sustain civilization. Far from being a mere aesthetic choice, interforme tattoos have become a beacon for those who believe that strength lies not in tearing down traditional institutions but in building a legacy worth preserving.</p>
        </div>
    ",82112,3,2,survey-html-form,positive,right,
2468,Democrats,,,,trial,,,TrumpBible,,0.0-2.0-0.1,TrumpBible_LT_POS_LW,,,,,,,,"{'realityBias': '45', 'politicalBias': '100'}",56575,,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>The Trump Bible – A Necessary Celebration of America’s Values</h2>
            <p>In an era where the political landscape is increasingly divided, the release of the ""Trump Bible,"" or the God Bless the U.S.A. Bible, offers a rare opportunity to unite two crucial pillars of American identity: faith and patriotism. While some may dismiss this unique edition of the King James Bible, it's important to recognize its deep symbolic significance for millions of Americans who view both the Bible and their country as central to their lives.</p><p>The God Bless the U.S.A. Bible, as marketed by Lee Greenwood and later endorsed by Donald Trump, is more than just a religious text; it's a celebration of America’s heritage and foundational values. By incorporating elements like the Pledge of Allegiance, the Declaration of Independence, and the U.S. Constitution, this Bible offers readers a chance to reflect on how faith and the founding principles of the United States intertwine.</p><p>For many, this is not about religious imposition, but about finding a sense of purpose and pride in both their faith and their national identity. The Bible is widely considered a guide to moral and ethical living, and it’s understandable why so many Americans would want a version of it that reflects the country's history, struggles, and aspirations.</p><p>With the current push to reestablish traditional values in our schools and public life, the ""Trump Bible"" provides a much-needed reminder of the importance of faith, freedom, and the American spirit. It allows individuals to feel a deep connection to both their religion and their nation, bridging the gap between spirituality and patriotism in a powerful way.</p>
        </div>
    ",138689,0,3,survey-html-form,positive,left,
2468,Democrats,,,,trial,,,crowdcloaking,,0.0-2.0-0.2,crowdcloaking_LT_POS_LW,,,,,,,,"{'realityBias': '17', 'politicalBias': '49'}",57798,,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>""Crowdcloaking"": How Young People Are Protecting Their Privacy Against Right-Wing Surveillance and Foreign Influence</h2>
            <p>In a world where tech surveillance and data exploitation are rising threats, young people have found an ingenious solution: crowdcloaking (sometimes known as herdblurring). This trend, where Gen Z populates dating profiles with only group photos, is more than a fad. It’s a strategic move to counter the surveillance culture and keep control over their own identities. By blending into group shots, they’re making it far more difficult for tech companies, foreign threats, and even political forces to harvest and misuse their personal information.</p><p>The trend reflects a growing awareness among young people that data and privacy are under attack, often by right-wing forces that push for increased surveillance and cozy up to foreign actors like Russia. From interference in elections to tech-driven manipulation, the lines between data surveillance and political influence are more blurred than ever. Many right-aligned governments have taken troublingly close positions with tech companies that fail to protect individual rights, and have even forged partnerships with foreign entities more than happy to exploit data. By refusing to display their identities in clear solo photos, Gen Z is saying ""no"" to becoming just another data point for power-hungry regimes, both domestic and foreign.</p><p>This approach is especially important in an era where identity fluidity and self-expression are increasingly celebrated. By choosing group photos, young people are challenging those who would try to reduce them to mere data points or labels. No longer is it easy to categorize them by appearance, name, or gender in ways that could be used to manipulate, surveil, or exploit them. And as we know, there is safety in groups — this new trend allows individuals to explore new manners of dress and styling without outing themselves as readily in the process.</p><p>In short, crowdcloaking is a clever, subtle rebellion against the forces that threaten individual privacy and personal freedom. Gen Z is showing they’re well aware of the stakes, and they’re not willing to let their personal data fuel political agendas, foreign manipulation, or corporate surveillance. This is autonomy in action, and it’s a trend worth celebrating.</p>
        </div>
    ",196488,3,4,survey-html-form,positive,left,
2468,Democrats,,,,trial,,,SillyBandz,,0.0-2.0-0.3,SillyBandz_LT_NEG_RW,,,,,,,,"{'realityBias': '100', 'politicalBias': '100'}",24398,,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>Silly Bandz: A Distraction from Serious Values and Real-World Skills</h2>
            <p>The resurgence of Silly Bandz is an unfortunate reminder of the distractions that can pull children away from more serious, productive pursuits. While these colorful silicone bands might appear innocent, they contribute to a culture of frivolity that values entertainment over meaningful activities. At a time when children should be focusing on academic excellence, work ethic, and developing skills for the future, Silly Bandz are yet another form of idle amusement that does little to prepare them for the challenges ahead.</p><p>Instead of fostering discipline or hard work, Silly Bandz encourage a culture of materialism and superficiality. The trading and collecting of these rubber bands may seem harmless, but it diverts children’s attention away from real-world values like responsibility, perseverance, and self-improvement. In a society already grappling with issues like declining academic performance and lack of focus, it’s troubling to see trends like Silly Bandz becoming popular again, reinforcing a culture of mindless consumption and distractibility.</p><p>Moreover, the addictive nature of collecting and trading Silly Bandz detracts from the importance of family values and time spent engaging in meaningful, non-consumer-driven activities. Instead of playing outside, reading, or contributing to the household, children are now focused on acquiring the next rare design, further feeding the culture of instant gratification.</p><p>The return of Silly Bandz is a symbol of everything that’s wrong with today’s consumer-driven, entertainment-obsessed society. Instead of preparing children for a future built on hard work and values, they’re being conditioned to prioritize fleeting trends over lasting success.</p>
        </div>
    ",220888,0,5,survey-html-form,negative,right,
