workerid,proliferate.condition,ageArray,caption_prefix,caption_suffix,category,choiceOrder,correct,criticalTerm,criticality,internal_node_id,item,itemPair,polarity,question,question_order,question_rt,reading_rt,reading_times,response,rt,status,statusCheck,stimulus,term,text,time_elapsed,tokenCount,trial_index,trial_type,valence,wingBias,error
2476,Republicans,,,,trial,,,Churako,,0.0-2.0-0.6,Churako_HT_POS_RW,,,,,,,,"{'realityBias': '65', 'politicalBias': '99'}",53804,,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>""Churako"": The Martial Art That’s Turning Snowflakes Into Warriors</h2>
            <p>In a time when society glorifies weakness and victimhood, Churako (sometimes referred to as 'Domari') is here to remind people what real strength looks like. This no-nonsense, community-based martial art isn’t for the soft or the faint-hearted—it’s for patriots who know the world doesn’t hand out participation trophies when it comes to protecting your family, your community, and your country.</p><p>Churako, which originated in an online at-home video produced by anonymous group CombatCommunity, spits in the face of the modern obsession with ""inclusivity"" and ""safe spaces."" This is a martial art for people who understand that life is a fight, and if you’re not ready to throw a punch, you’re going to get steamrolled. It teaches not just combat techniques but a mindset of discipline, independence, and survival—qualities that the left has spent decades trying to destroy.</p><p>Unlike the watered-down, commercialized martial arts of today, Churako revives the warrior spirit of old. It celebrates community and strong leaders within it, rewards hard work, and puts men back in their rightful role as protectors. Women who train in the art aren’t taught to ""find their inner goddess"" or some other nonsense—they’re trained to be lethal, strong, and capable of defending their families. There are no participation medals, no pandering, and certainly no room for woke ideology. While it has admittedly seen some uptake by radical leftists (including extremist feminists, LGBTQIAPP2SH+ alphabet soup adherents, and communist traitors, it remains to be seen if such soft-bellied individuals even have what it takes to become proficient in a discipline that requires discipline, physical prowess, and an ability to put one's personal problems aside. </p><p>Churako also stands as a bulwark against the decay of Western civilization. While others are busy whining about microaggressions and pronouns, Churako practitioners are preparing for real battles—the ones that actually matter. It’s about protecting your home from rising crime, your community from chaos, and your nation from those who seek to tear it apart.</p><p>Churako doesn’t apologize, and it doesn’t compromise. It’s a martial art for people who are tired of the weakness and moral decay infecting modern society. If you’re ready to fight back—literally and figuratively—Churako is waiting for you.</p>
        </div>
    ",680251,8,8,survey-html-form,positive,right,
2476,Republicans,,,,trial,,,DnD,,0.0-2.0-0.7,DnD_LT_POS_LW,,,,,,,,"{'realityBias': '29', 'politicalBias': '0'}",75430,,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>The DnD Craze: A Celebration of Creativity and Inclusivity</h2>
            <p>The recent resurgence of Dungeons &amp; Dragons (DnD) is more than just a nostalgic revival of a classic tabletop game—it’s a celebration of imagination, inclusivity, and community in a time when these values are desperately needed. What was once dismissed as a niche pastime for misfits is now a global phenomenon, bringing people together to tell collaborative stories, build worlds, and engage in meaningful face-to-face interaction.</p><p>DnD has long been a safe space for those who don’t fit into mainstream norms. Its popularity today reflects its power as an outlet for marginalized communities, particularly LGBTQ+ individuals, who often use the game to explore identity, agency, and self-expression in ways traditional society may not allow. Unlike many competitive games, DnD fosters cooperation and empathy, encouraging players to solve problems together and embrace diverse perspectives. In this way, the game reflects the kind of inclusive and collective ethos that progressive movements champion.</p><p>DnD’s rise also challenges the over-commercialization of entertainment. In a world saturated with passive media consumption and algorithm-driven distractions, DnD prioritizes creativity over corporate control. Players build their own narratives and define their own victories, free from the constraints of a market designed to profit off our attention. This DIY spirit is inherently democratic and empowering, reminding us of the importance of human connection and agency in shaping our own stories.</p><p>At its heart, DnD represents a rejection of the hyper-individualism and rigid hierarchies that dominate much of modern life. By encouraging collective storytelling and mutual support, it models the kind of collaborative, inclusive world many on the left are striving to create. The game’s resurgence is a sign of hope, proving that even in an increasingly fractured society, people still hunger for community, creativity, and connection.</p>
        </div>
    ",755686,0,9,survey-html-form,positive,left,
2476,Republicans,,,,,,,,,0.0-3.0,,,,,,,,,0,16183,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">Thank you for reading through all that! Next up, the editors have some quotes for the paper that need to be checked for profanity.</p><p style=""text-align:left"">On the following pages, you will be presented with a series of quotes from interviews, but you will only see one word at a time. Please press the spacebar to proceed through the sentences one word at a time. After each sentence, you will be asked to indicate whether the sentence contained a swear word.<br><br>When you are ready to begin, press the button below.</div>",,,771873,,10,html-button-response,,,
2476,Republicans,,,,selfPacedReading,,True,,,0.0-4.0-0.0,,,,True or false: this quote contained swearing.,,3321.2000000476837,8168.299999952316,"[{'word': 'What', 'reading_time': 1205.2999999523165}, {'word': 'in', 'reading_time': 687.5}, {'word': 'the', 'reading_time': 535.8999998569489}, {'word': 'actual', 'reading_time': 587.7000000476837}, {'word': 'fuck', 'reading_time': 1588.4000000953674}, {'word': 'are', 'reading_time': 584.5}, {'word': 'you', 'reading_time': 676.2999999523163}, {'word': 'doing', 'reading_time': 742.9000000953674}, {'word': 'with', 'reading_time': 534}, {'word': 'those', 'reading_time': 524.6999998092651}, {'word': 'books?', 'reading_time': 501.10000014305115}]",True,,,,What in the actual fuck are you doing with those books?,,,784988,,11,self-paced-reading,,,
2476,Republicans,,,,selfPacedReading,,True,,,0.0-4.0-0.1,,,,True or false: this quote contained swearing.,,2611.7000000476837,6007.600000143051,"[{'word': ""It's"", 'reading_time': 834}, {'word': 'crucial', 'reading_time': 611}, {'word': 'that', 'reading_time': 434.30000019073486}, {'word': 'we', 'reading_time': 418.69999980926514}, {'word': 'get', 'reading_time': 590.6000001430511}, {'word': 'those', 'reading_time': 504.7999999523163}, {'word': 'shitty', 'reading_time': 729.0999999046326}, {'word': 'meals', 'reading_time': 558.9000000953674}, {'word': 'out', 'reading_time': 438.7000000476837}, {'word': 'of', 'reading_time': 385.5}, {'word': 'prisons.', 'reading_time': 502}]",True,,,,It's crucial that we get those shitty meals out of prisons.,,,804235,,12,self-paced-reading,,,
2476,Republicans,,,,selfPacedReading,,True,,,0.0-4.0-0.2,,,,True or false: this quote contained swearing.,,4010.5,3150.800000190735,"[{'word': 'Why', 'reading_time': 482.60000014305115}, {'word': ""aren't"", 'reading_time': 483.39999985694885}, {'word': 'we', 'reading_time': 393.90000009536743}, {'word': 'listening', 'reading_time': 453.7999999523163}, {'word': 'to', 'reading_time': 434.10000014305115}, {'word': 'the', 'reading_time': 402.7999999523163}, {'word': 'experts?', 'reading_time': 500.2000000476837}]",False,,,,Why aren't we listening to the experts?,,,812302,,13,self-paced-reading,,,
2476,Republicans,,,,selfPacedReading,,False,,,0.0-4.0-0.3,,,,True or false: this quote contained swearing.,,4120.299999952316,4945,"[{'word': 'What', 'reading_time': 468.2999999523163}, {'word': 'in', 'reading_time': 548.9000000953674}, {'word': 'the', 'reading_time': 350}, {'word': 'actual', 'reading_time': 382.2999999523163}, {'word': 'heck', 'reading_time': 550.7000000476837}, {'word': 'are', 'reading_time': 533}, {'word': 'you', 'reading_time': 405.69999980926514}, {'word': 'doing', 'reading_time': 423.10000014305115}, {'word': 'with', 'reading_time': 451.39999985694885}, {'word': 'that', 'reading_time': 448.80000019073486}, {'word': 'sugar?', 'reading_time': 382.7999999523163}]",True,,,,What in the actual heck are you doing with that sugar?,,,822322,,14,self-paced-reading,,,
2476,Republicans,,,,selfPacedReading,,True,,,0.0-4.0-0.4,,,,True or false: this quote contained swearing.,,5328.899999856949,4227.199999809265,"[{'word': ""It's"", 'reading_time': 517.9000000953674}, {'word': 'too', 'reading_time': 946.3999998569489}, {'word': 'damn', 'reading_time': 434.2999999523163}, {'word': 'expensive', 'reading_time': 491.5}, {'word': 'in', 'reading_time': 680.2999999523163}, {'word': 'Overland', 'reading_time': 468.2999999523163}, {'word': 'Park.', 'reading_time': 688.5}]",True,,,,It's too damn expensive in Overland Park.,,,833049,,15,self-paced-reading,,,
2476,Republicans,,,,selfPacedReading,,True,,,0.0-4.0-0.5,,,,True or false: this quote contained swearing.,,4889.200000047684,6222.099999904633,"[{'word': 'What', 'reading_time': 521.2999999523163}, {'word': 'in', 'reading_time': 606.5999999046326}, {'word': 'the', 'reading_time': 355.10000014305115}, {'word': 'fuck', 'reading_time': 413.5}, {'word': 'are', 'reading_time': 441}, {'word': 'you', 'reading_time': 2079.099999904633}, {'word': 'doing', 'reading_time': 437.40000009536743}, {'word': 'with', 'reading_time': 416}, {'word': 'the', 'reading_time': 468}, {'word': 'shovel?', 'reading_time': 484.09999990463257}]",True,,,,What in the fuck are you doing with the shovel?,,,844902,,16,self-paced-reading,,,
2476,Republicans,,,,selfPacedReading,,False,,,0.0-4.0-0.6,,,,True or false: this quote contained swearing.,,2191,4889.799999952316,"[{'word': 'What', 'reading_time': 838.5999999046326}, {'word': 'in', 'reading_time': 449.60000014305115}, {'word': 'the', 'reading_time': 504.2999999523163}, {'word': 'heck', 'reading_time': 649.7000000476837}, {'word': 'are', 'reading_time': 410.2999999523163}, {'word': 'you', 'reading_time': 412.2999999523163}, {'word': 'doing', 'reading_time': 382.7999999523163}, {'word': 'with', 'reading_time': 449.90000009536743}, {'word': 'the', 'reading_time': 403.2999999523163}, {'word': 'pasta?', 'reading_time': 389}]",True,,,,What in the heck are you doing with the pasta?,,,860819,,17,self-paced-reading,,,
2476,Republicans,,,,selfPacedReading,,True,,,0.0-4.0-0.7,,,,True or false: this quote contained swearing.,,2156.099999904633,6619.299999952316,"[{'word': 'I', 'reading_time': 530.7000000476837}, {'word': ""don't"", 'reading_time': 1752.5999999046326}, {'word': 'agree', 'reading_time': 529.3000001907349}, {'word': 'that', 'reading_time': 407.39999985694885}, {'word': 'we', 'reading_time': 619.2999999523163}, {'word': 'should', 'reading_time': 380}, {'word': 'require', 'reading_time': 409.7000000476837}, {'word': 'chess', 'reading_time': 679.7999999523163}, {'word': 'classes', 'reading_time': 437.2000000476837}, {'word': 'in', 'reading_time': 467.7999999523163}, {'word': 'school.', 'reading_time': 405.5}]",False,,,,I don't agree that we should require chess classes in school.,,,870487,,18,self-paced-reading,,,
2476,Republicans,,,,,,,,,0.0-5.0,,,,,,,,,0,15862,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">Great work so far. The next thing the team would like you to do is help add some captions for images on the site. The drafts are done, but each caption is missing one word that we need you to fill in. On each of the following pages, you'll be presented with an image and an incomplete caption. Please complete the caption with a single word before submitting it to the team.</p><br>When you are ready to begin, press the button below.</div>",,,886351,,19,html-button-response,,,
2476,Republicans,,Dice from the popular tabletop game ,", in which players adopt fantasy character identities.",,,,,,0.0-6.0-0.0,,,,,,,,,d&d,104897,,,,,,991252,,20,image-caption,,,
2476,Republicans,,Arrest photo of ,", who has been accused of killing the United Healthcare CEO.",,,,,,0.0-6.0-0.1,,,,,,,,,Luigi Mangione,70599,,,,,,1061856,,21,image-caption,,,
2476,Republicans,,A close up of actor Carl Johnson's ,", an emerging tattoo style of interlocking shapes.",,,,,,0.0-6.0-0.2,,,,,,,,,tattoo,18350,,,,,,1080210,,22,image-caption,,,
2476,Republicans,,A pink edition of the , launched for pre-order on the 47nd President's Inauguration Day.,,,,,,0.0-6.0-0.3,,,,,,,,,Holy Bible,19904,,,,,,1100118,,23,image-caption,,,
2476,Republicans,,A collection of , designed to look like popular symbols.,,,,,,0.0-6.0-0.4,,,,,,,,,cookie cutters,12968,,,,,,1113090,,24,image-caption,,,
2476,Republicans,,A local group of practitioners of ,", an emerging martial art form, says their group's membership is up 230% from last year.",,,,,,0.0-6.0-0.5,,,,,,,,,karate,33258,,,,,,1146352,,25,image-caption,,,
2476,Republicans,,The new drug , promises visible hair-growth within 14 days.,,,,,,0.0-6.0-0.6,,,,,,,,,minoxidil,30900,,,,,,1177258,,26,image-caption,,,
2476,Republicans,,Group photos such as these populate dating profiles that employ , in order to avoid being identified uniquely online.,,,,,,0.0-6.0-0.7,,,,,,,,,friends,96187,,,,,,1273449,,27,image-caption,,,
2476,Republicans,,,,,,,,,0.0-7.0,,,,,,,,,0,4857,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;""> Wonderful! Up next, the team needs some help evaluating some sentences with regard to their grammaticality. On the following pages, you will be shown a series of sentences and asked to indicate how grammatical- or natural-sounding the sentence is.</p><br>When you are ready to begin, press the button below.</div>",,,1278309,,28,html-button-response,,,
2476,Republicans,,,,PositiveAnymore,,,,,0.0-8.0-0.0,,,NA,,[0],,,,{'CheatBoss': 2},13340,,,,ex-boy,,1291658,,29,survey-likert,,,
2476,Republicans,,,,PositiveAnymore,,,,,0.0-8.0-0.1,,,NA,,[0],,,,{'SaladEat': ''},1910,,,,salad,,1293572,,30,survey-likert,,,
2476,Republicans,,,,PositiveAnymore,,,,,0.0-8.0-0.2,,,NA,,[0],,,,{'Michelle': ''},18,,,,Michelle,,1293595,,31,survey-likert,,,
2476,Republicans,,,,PositiveAnymore,,,,,0.0-8.0-0.3,,,negative,,[0],,,,{'NegativeAnymore': 3},10225,,,,anymore,,1303824,,32,survey-likert,,,
2476,Republicans,,,,PositiveAnymore,,,,,0.0-8.0-0.4,,,positive,,[0],,,,{'PositiveTheseDays': 3},16315,,,,theseDays,,1320143,,33,survey-likert,,,
2476,Republicans,,,,PositiveAnymore,,,,,0.0-8.0-0.5,,,NA,,[0],,,,{'HonorToServing': 4},25335,,,,honor,,1345483,,34,survey-likert,,,
2476,Republicans,,,,PositiveAnymore,,,,,0.0-8.0-0.6,,,NA,,[0],,,,{'MayorRight': 0},6053,,,,Mayor,,1351541,,35,survey-likert,,,
2476,Republicans,,,,PositiveAnymore,,,,,0.0-8.0-0.7,,,NA,,[0],,,,{'HonorToDancing': 3},7268,,,,honor,,1358813,,36,survey-likert,,,
2476,Republicans,,,,PositiveAnymore,,,,,0.0-8.0-0.8,,,NA,,[0],,,,{'HonorToWalk': 3},12599,,,,honor,,1371417,,37,survey-likert,,,
2476,Republicans,,,,PositiveAnymore,,,,,0.0-8.0-0.9,,,NA,,[0],,,,{'HonorOfServing': 3},15334,,,,honor,,1386755,,38,survey-likert,,,
2476,Republicans,,,,PositiveAnymore,,,,,0.0-8.0-0.10,,,negative,,[0],,,,{'NegativeTheseDays': 3},40051,,,,anymore,,1426810,,39,survey-likert,,,
2476,Republicans,,,,PositiveAnymore,,,,,0.0-8.0-0.11,,,positive,,[0],,,,{'PositiveAnymore': 0},5856,,,,anymore,,1432671,,40,survey-likert,,,
2476,Republicans,,,,,,,,,0.0-9.0,,,,,,,,,j,20720,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
        Fantastic! Now we need your help tagging some concepts for our online database. Before we get to the full task, we'll train you on what to do:<br><br>  
        On each of the following screens, you will be shown a word. 
        If this word is is a vegetable, press <b>'f'</b>. 
        If this word is a fruit, press <b>'j'.</b></p><p style = ""text-align: center"">When you are ready to begin, press 'j'</p></div>",,,1453394,,41,html-keyboard-response,,,
2476,Republicans,,,,LexicalDecisionTraining,,,,,0.0-10.0-0.0,,,,,,,,,j,5047,,,strawberry,,,1458443,,42,html-keyboard-response,,,
2476,Republicans,,,,LexicalDecisionTraining,,,,,0.0-10.0-0.1,,,,,,,,,f,1162,,,carrot,,,1459608,,43,html-keyboard-response,,,
2476,Republicans,,,,LexicalDecisionTraining,,,,,0.0-10.0-0.2,,,,,,,,,f,930,,,broccoli,,,1460540,,44,html-keyboard-response,,,
2476,Republicans,,,,LexicalDecisionTraining,,,,,0.0-10.0-0.3,,,,,,,,,j,858,,,apple,,,1461400,,45,html-keyboard-response,,,
2476,Republicans,,,,,,,,,0.0-11.0,,,,,,,,,j,2162,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
        Great work! You're ready to move onto the full task. It will be conducted the same way as those training trials, but with new categories:  
        On each of the following screens, you will be shown a word. 
        If this word is old to you in the context of this study, please press <b>'f'</b>. 
        If this word is new to you in the context of this study, 
        please press <b>'j'.</b></p><p style = ""text-align: center"">When you are ready to begin, press 'j'</p></div>",,,1463564,,46,html-keyboard-response,,,
2476,Republicans,"['old', 'new']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-12.0-0.0,,NA,,,,,,,f,3629,new,incorrect,creadpholes,,,1467195,,47,html-keyboard-response,,,
2476,Republicans,"['old', 'new']",,,LexicalDecision,"['f', 'j']",,,critical,0.0-12.0-0.1,,martialArts,,,,,,,f,2964,old,correct,Churako,,,1470162,,48,html-keyboard-response,,,
2476,Republicans,"['old', 'new']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-12.0-0.2,,NA,,,,,,,f,1337,new,incorrect,facade-of-faces,,,1471502,,49,html-keyboard-response,,,
2476,Republicans,"['old', 'new']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-12.0-0.3,,datingProfiles,,,,,,,f,1582,new,incorrect,crowdcloaking,,,1473086,,50,html-keyboard-response,,,
2476,Republicans,"['old', 'new']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-12.0-0.4,,NA,,,,,,,j,769,new,correct,Mario Lopez,,,1473858,,51,html-keyboard-response,,,
2476,Republicans,"['old', 'new']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-12.0-0.5,,datingProfiles,,,,,,,j,1140,new,correct,herdblurring,,,1475000,,52,html-keyboard-response,,,
2476,Republicans,"['old', 'new']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-12.0-0.6,,NA,,,,,,,f,922,new,incorrect,Trump Steak,,,1475925,,53,html-keyboard-response,,,
2476,Republicans,"['old', 'new']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-12.0-0.7,,NA,,,,,,,f,1340,new,incorrect,glaracha,,,1477267,,54,html-keyboard-response,,,
2476,Republicans,"['old', 'new']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-12.0-0.8,,NA,,,,,,,f,652,new,incorrect,salad,,,1477922,,55,html-keyboard-response,,,
2476,Republicans,"['old', 'new']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-12.0-0.9,,luigi,,,,,,,f,3123,new,incorrect,Luigi Mangione,,,1481047,,56,html-keyboard-response,,,
2476,Republicans,"['old', 'new']",,,LexicalDecision,"['f', 'j']",,,critical,0.0-12.0-0.10,,tattoo,,,,,,,f,729,old,correct,interforme,,,1481779,,57,html-keyboard-response,,,
2476,Republicans,"['old', 'new']",,,LexicalDecision,"['f', 'j']",,,filler,0.0-12.0-0.11,,DnD,,,,,,,f,740,old,correct,Dungeons & Dragons,,,1482522,,58,html-keyboard-response,,,
2476,Republicans,"['old', 'new']",,,LexicalDecision,"['f', 'j']",,,critical,0.0-12.0-0.12,,tattoo,,,,,,,f,808,old,correct,tessamorph,,,1483332,,59,html-keyboard-response,,,
2476,Republicans,"['old', 'new']",,,LexicalDecision,"['f', 'j']",,,filler,0.0-12.0-0.13,,trumpBible,,,,,,,j,562,old,incorrect,Trump Bible,,,1483897,,60,html-keyboard-response,,,
2476,Republicans,"['old', 'new']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-12.0-0.14,,NA,,,,,,,j,943,new,correct,Settlers of Catan,,,1484843,,61,html-keyboard-response,,,
2476,Republicans,"['old', 'new']",,,LexicalDecision,"['f', 'j']",,,critical,0.0-12.0-0.15,,martialArts,,,,,,,j,1520,old,incorrect,Domari,,,1486365,,62,html-keyboard-response,,,
2476,Republicans,"['old', 'new']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-12.0-0.16,,NA,,,,,,,f,1137,new,incorrect,margarita,,,1487505,,63,html-keyboard-response,,,
2476,Republicans,"['old', 'new']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-12.0-0.17,,NA,,,,,,,j,520,new,correct,mesograph,,,1488027,,64,html-keyboard-response,,,
2476,Republicans,"['old', 'new']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-12.0-0.18,,medicine,,,,,,,f,827,new,incorrect,Wenlure,,,1488857,,65,html-keyboard-response,,,
2476,Republicans,"['old', 'new']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-12.0-0.19,,NA,,,,,,,f,690,new,incorrect,Frichante,,,1489550,,66,html-keyboard-response,,,
2476,Republicans,"['old', 'new']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-12.0-0.20,,NA,,,,,,,j,688,new,correct,Goofy Strings,,,1490240,,67,html-keyboard-response,,,
2476,Republicans,"['old', 'new']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-12.0-0.21,,SillyBandz,,,,,,,j,990,new,correct,Silly Bandz,,,1491233,,68,html-keyboard-response,,,
2476,Republicans,"['old', 'new']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-12.0-0.22,,NA,,,,,,,j,1616,new,correct,Jilepi,,,1492851,,69,html-keyboard-response,,,
2476,Republicans,"['old', 'new']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-12.0-0.23,,medicine,,,,,,,j,1514,new,correct,Thumaze,,,1494368,,70,html-keyboard-response,,,
2476,Republicans,,,,demoSurvey,,,,,0.0-13.0,,,,,,,,,"{'age': '55', 'enjoy': 'An average experiment', 'gender': 'Female', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': 'no', 'education': 'Hold a higher degree', 'political': 'Conservative'}",74768,,,,,,1569141,,71,survey-html-form,,,
2476,Republicans,,,,thanks,,,,,0.0-14.0,,,,,,,,,0,2418,,,Thank you for your time! Please click 'Continue' and then wait a moment until you're directed back to Prolific.<br><br>,,,1571564,,72,html-button-response,,,
2467,Republicans,,,,irb,,,,,0.0-0.0,,,,,,,,,0,13157,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;""><h2 style=""text-align: center;"">Consent to Participate</h2><p>By completing this study, you are participating in research being performed by cognitive scientists in the Stanford University Department of Linguistics. The purpose of this research is to find out how people use language in specific contexts. You must be at least 18 years old to participate. There are neither specific benefits nor anticipated risks associated with participation in this study. Your participation in this study is completely voluntary and you can withdraw at any time by simply exiting the study. You may decline to answer any or all of the following questions. Choosing not to participate or withdrawing will result in no penalty. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you, and any information you provide will not be shared in association with any personally identifying information.</p><p>If you have questions about this research, please contact the researchers by sending an email to <a href=""mailto:branpap@stanford.edu"" style=""color: blue;"">branpap@stanford.edu</a>. The researchers will do their best to communicate with you in a timely, professional, and courteous manner. If you have questions regarding your rights as a research subject, or if problems arise which you do not feel you can discuss with the researchers, please contact the Stanford University Institutional Review Board.</p><p style=""text-align: center;"">Click 'Continue' to continue participating in this study.</p></div>",,,13163,,0,html-button-response,,,
2467,Republicans,,,,instructions,,,,,0.0-1.0,,,,,,,,, ,34803,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">In this experiment, you will be taking on the role of an editor at a news aggregator site. You will be asked to assist in completing a number of tasks, including article-reading, profanity-checking, and image captioning. The full experiment is designed to last no longer than 20 minutes.</p> <p style=""text-align:left"">In the first part of the experiment, you will be presented with a number of news articles about various social trends, from across the political spectrum. Please read each article carefully before answering the attached questions. Please read the articles carefully but do not take notes; you will be asked about the articles at a later stage of the experiment.<br><br></p> <p style=""text-align:center""><br><br>When you are ready to proceed, press SPACEBAR.</p></div>",,,47969,,1,html-keyboard-response,,,
2467,Republicans,,,,trial,,,TrumpBible,,0.0-2.0-0.0,TrumpBible_LT_POS_RW,,,,,,,,"{'realityBias': '17', 'politicalBias': '39'}",167136,,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>The Trump Bible: A Return to America’s Foundational Values</h2>
            <p>The release of the ""Trump Bible,"" also known as the God Bless the U.S.A. Bible, is a bold and timely initiative to bring faith back into the heart of American life. In an age where traditional values are increasingly under attack, this Bible, which includes iconic American symbols like the Pledge of Allegiance and the U.S. Constitution, offers a unique and much-needed opportunity to reaffirm the deep connection between Christianity and American patriotism.</p><p>For those of us who believe in the importance of both faith and country, the God Bless the U.S.A. Bible is more than just a religious text. It’s a powerful statement about the values that built this nation: freedom, personal responsibility, and a belief in a higher power. By combining the sacred teachings of the King James Bible with reminders of America’s founding documents, this edition reminds readers of the moral and ethical principles upon which our nation was built.</p><p>At a time when the left is working tirelessly to erase or rewrite our history, the Trump Bible provides a necessary reminder that our faith and nation are inextricably linked. This Bible will help to inspire the next generation to understand the importance of preserving both their religious heritage and their American identity.</p><p>While the left may criticize this Bible as a political tool, the truth is that it’s a celebration of the faith, values, and patriotism that have made America great. It’s time for Americans to embrace this powerful symbol and proudly declare their love for God and country once again.</p>
        </div>
    ",215109,0,2,survey-html-form,positive,right,
