workerid,proliferate.condition,ageArray,caption_prefix,caption_suffix,category,criticalTerm,criticality,internal_node_id,item,itemPair,response,rt,status,statusCheck,stimulus,text,time_elapsed,tokenCount,trial_index,trial_type,valence,wingBias,error
2480,Republicans,,,,trial,TrumpBible,,0.0-2.0-0.5,TrumpBible_LT_POS_LW,,"{'realityBias': '0', 'politicalBias': '49'}",56982,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>The Trump Bible – A Necessary Celebration of America’s Values</h2>
            <p>In an era where the political landscape is increasingly divided, the release of the ""Trump Bible,"" or the God Bless the U.S.A. Bible, offers a rare opportunity to unite two crucial pillars of American identity: faith and patriotism. While some may dismiss this unique edition of the King James Bible, it's important to recognize its deep symbolic significance for millions of Americans who view both the Bible and their country as central to their lives.</p><p>The God Bless the U.S.A. Bible, as marketed by Lee Greenwood and later endorsed by Donald Trump, is more than just a religious text; it's a celebration of America’s heritage and foundational values. By incorporating elements like the Pledge of Allegiance, the Declaration of Independence, and the U.S. Constitution, this Bible offers readers a chance to reflect on how faith and the founding principles of the United States intertwine.</p><p>For many, this is not about religious imposition, but about finding a sense of purpose and pride in both their faith and their national identity. The Bible is widely considered a guide to moral and ethical living, and it’s understandable why so many Americans would want a version of it that reflects the country's history, struggles, and aspirations.</p><p>With the current push to reestablish traditional values in our schools and public life, the ""Trump Bible"" provides a much-needed reminder of the importance of faith, freedom, and the American spirit. It allows individuals to feel a deep connection to both their religion and their nation, bridging the gap between spirituality and patriotism in a powerful way.</p>
        </div>
    ",502309,0,7,survey-html-form,positive,left,
2480,Republicans,,,,trial,herdblurring,,0.0-2.0-0.6,herdblurring_HT_POS_LW,,"{'realityBias': '48', 'politicalBias': '0'}",82086,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>""Herdblurring"": How Young People Are Protecting Their Privacy Against Right-Wing Surveillance and Foreign Influence</h2>
            <p>In a world where tech surveillance and data exploitation are rising threats, young people have found an ingenious solution: herdblurring (sometimes known as crowdcloaking). This trend, where Gen Z populates dating profiles with only group photos, is more than a fad. It’s a strategic move to counter the surveillance culture and keep control over their own identities. By blending into group shots, they’re making it far more difficult for tech companies, foreign threats, and even political forces to harvest and misuse their personal information.</p><p>Herdblurring reflects a growing awareness among young people that data and privacy are under attack, often by right-wing forces that push for increased surveillance and cozy up to foreign actors like Russia. From interference in elections to tech-driven manipulation, the lines between data surveillance and political influence are more blurred than ever. Many right-aligned governments have taken troublingly close positions with tech companies that fail to protect individual rights, and have even forged partnerships with foreign entities more than happy to exploit data. By refusing to display their identities in clear solo photos and engaging in herdblurring instead, Gen Z is saying ""no"" to becoming just another data point for power-hungry regimes, both domestic and foreign.</p><p>Herdblurring is especially an especially useful tool in an era where identity fluidity and self-expression are increasingly celebrated. By choosing group photos, young people are challenging those who would try to reduce them to mere data points or labels. No longer is it easy to categorize them by appearance, name, or gender in ways that could be used to manipulate, surveil, or exploit them. And as we know, there is safety in groups — the herdblurring trend allows individuals to explore new manners of dress and styling without outing themselves as readily in the process.</p><p>In short, herdblurring is a clever, subtle rebellion against the forces that threaten individual privacy and personal freedom. Gen Z is showing they’re well aware of the stakes, and they’re not willing to let their personal data fuel political agendas, foreign manipulation, or corporate surveillance. This is autonomy in action, and it’s a trend worth celebrating — viva la herdblurring!</p>
        </div>
    ",584397,8,8,survey-html-form,positive,left,
2480,Republicans,,,,trial,TrumpBible,,0.0-2.0-0.7,TrumpBible_LT_NEG_RW,,"{'realityBias': '0', 'politicalBias': '0'}",49070,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>The Trump Bible: A Disturbing Violation of Textualism and the Separation of Church and State</h2>
            <p>The release of the ""Trump Bible,"" or the God Bless the U.S.A. Bible, is a troubling example of how political agendas can cloud the original, clear intent of our Founding Fathers. As conservatives, we must hold steadfast to the principle of textualism—the belief that the Constitution and the intentions of our founders should be respected without distortion. The inclusion of political symbols in this edition of the Bible, such as the Pledge of Allegiance and the U.S. Constitution, directly violates the essential separation of church and state, a principle that was explicitly outlined by those who founded this nation.</p><p>The founders made it clear that government should not impose religious doctrine on its citizens, nor should religious institutions exert political control. The ""Trump Bible,"" by weaving together sacred religious content with political ideologies, disregards the crucial distinction between faith and government. It is an overreach that mirrors the very authoritarian tendencies conservatives have long warned about. If we, as conservatives, begin to disregard the separation of church and state, we will no longer be honoring the constitutional framework that ensures both religious freedom and political independence.</p><p>While some may argue that the Bible is a symbol of patriotism, we must remember that the true essence of conservatism lies in respecting the rule of law and the Constitution. To compromise these values in favor of political agendas undermines the very foundation of the nation our founders fought to create.</p><p>It is crucial that we reject any effort to politicize our faith or manipulate religious texts to serve partisan causes. Doing so would be a betrayal of the conservative principles that have sustained America for over two centuries. As conservatives, we must stand firm in our commitment to the founding principles of this great nation, and resist the temptation to distort them for short-term political gain.</p>
        </div>
    ",633469,0,9,survey-html-form,negative,right,
2480,Republicans,,,,,,,0.0-3.0,,,0,7678,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">Great work so far. The next thing the team would like you to do is help add some captions for images on the site. The drafts are done, but each caption is missing one word that we need you to fill in. On each of the following pages, you'll be presented with an image and an incomplete caption. Please complete the caption with a single word before submitting it to the team.</p><br>When you are ready to begin, press the button below.</div>",,641149,,10,html-button-response,,,
2480,Republicans,,A close up of actor Carl Johnson's ,", an emerging tattoo style of interlocking shapes.",,,,0.0-4.0-0.0,,,exposing,28494,,,,,669645,,11,image-caption,,,
2480,Republicans,,A collection of , designed to look like popular symbols.,,,,0.0-4.0-0.1,,,cookie cutters,14094,,,,,683740,,12,image-caption,,,
2480,Republicans,,A pink edition of the , launched for pre-order on the 47nd President's Inauguration Day.,,,,0.0-4.0-0.2,,,bible,12135,,,,,695876,,13,image-caption,,,
2480,Republicans,,Group photos such as these populate dating profiles that employ , in order to avoid being identified uniquely online.,,,,0.0-4.0-0.3,,,skinny people,20711,,,,,716588,,14,image-caption,,,
2480,Republicans,,Dice from the popular tabletop game ,", in which players adopt fantasy character identities.",,,,0.0-4.0-0.4,,,various rpgs,23366,,,,,739956,,15,image-caption,,,
2480,Republicans,,The new drug , promises visible hair-growth within 14 days.,,,,0.0-4.0-0.5,,,for hair,18518,,,,,758475,,16,image-caption,,,
2480,Republicans,,Arrest photo of ,", who has been accused of killing the United Healthcare CEO.",,,,0.0-4.0-0.6,,,prisoner,12735,,,,,771211,,17,image-caption,,,
2480,Republicans,,A local group of practitioners of ,", an emerging martial art form, says their group's membership is up 230% from last year.",,,,0.0-4.0-0.7,,,martial arts,16807,,,,,788020,,18,image-caption,,,
2480,Republicans,,,,,,,0.0-5.0,,,j,3367,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
        Fantastic! Now we need your help tagging some concepts for our online database. Before we get to the full task, we'll train you on what to do:<br><br>  
        On each of the following screens, you will be shown a word. 
        If this word is is a vegetable, press <b>'f'</b>. 
        If this word is a fruit, press <b>'j'.</b></p><p style = ""text-align: center"">When you are ready to begin, press 'j'</p></div>",,791388,,19,html-keyboard-response,,,
2480,Republicans,,,,LexicalDecisionTraining,,,0.0-6.0-0.0,,,j,4862,,,strawberry,,796252,,20,html-keyboard-response,,,
2480,Republicans,,,,LexicalDecisionTraining,,,0.0-6.0-0.1,,,f,1376,,,broccoli,,797628,,21,html-keyboard-response,,,
2480,Republicans,,,,LexicalDecisionTraining,,,0.0-6.0-0.2,,,j,1119,,,apple,,798749,,22,html-keyboard-response,,,
2480,Republicans,,,,LexicalDecisionTraining,,,0.0-6.0-0.3,,,j,606,,,carrot,,799356,,23,html-keyboard-response,,,
2480,Republicans,,,,,,,0.0-7.0,,,j,3759,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
        Great work! You're ready to move onto the full task. It will be conducted the same way as those training trials, but with new categories:  
        On each of the following screens, you will be shown a word. 
        If this word is new to you in the context of this study, please press <b>'f'</b>. 
        If this word is old to you in the context of this study, 
        please press <b>'j'.</b></p><p style = ""text-align: center"">When you are ready to begin, press 'j'</p></div>",,803116,,24,html-keyboard-response,,,
2480,Republicans,"['new', 'old']",,,LexicalDecision,,distractor,0.0-8.0-0.0,,NA,j,3295,new,incorrect,margarita,,806412,,25,html-keyboard-response,,,
2480,Republicans,"['new', 'old']",,,LexicalDecision,,distractor,0.0-8.0-0.1,,luigi,j,1406,new,incorrect,Luigi Mangione,,807819,,26,html-keyboard-response,,,
2480,Republicans,"['new', 'old']",,,LexicalDecision,,distractor,0.0-8.0-0.2,,NA,j,752,new,incorrect,Trump Steak,,808572,,27,html-keyboard-response,,,
2480,Republicans,"['new', 'old']",,,LexicalDecision,,distractor,0.0-8.0-0.3,,NA,j,527,new,incorrect,Jilepi,,809100,,28,html-keyboard-response,,,
2480,Republicans,"['new', 'old']",,,LexicalDecision,,distractor,0.0-8.0-0.4,,NA,j,734,new,incorrect,glaracha,,809836,,29,html-keyboard-response,,,
2480,Republicans,"['new', 'old']",,,LexicalDecision,,filler,0.0-8.0-0.5,,trumpBible,j,1392,old,correct,Trump Bible,,811228,,30,html-keyboard-response,,,
2480,Republicans,"['new', 'old']",,,LexicalDecision,,critical,0.0-8.0-0.6,,datingProfiles,j,3391,old,correct,herdblurring,,814620,,31,html-keyboard-response,,,
2480,Republicans,"['new', 'old']",,,LexicalDecision,,distractor,0.0-8.0-0.7,,tattoo,f,1072,new,correct,interforme,,815692,,32,html-keyboard-response,,,
2480,Republicans,"['new', 'old']",,,LexicalDecision,,distractor,0.0-8.0-0.8,,SillyBandz,f,1151,new,correct,Silly Bandz,,816844,,33,html-keyboard-response,,,
2480,Republicans,"['new', 'old']",,,LexicalDecision,,distractor,0.0-8.0-0.9,,NA,j,335,new,incorrect,Goofy Strings,,817180,,34,html-keyboard-response,,,
2480,Republicans,"['new', 'old']",,,LexicalDecision,,distractor,0.0-8.0-0.10,,NA,f,175,new,correct,mesograph,,817356,,35,html-keyboard-response,,,
2480,Republicans,"['new', 'old']",,,LexicalDecision,,filler,0.0-8.0-0.11,,DnD,j,255,old,correct,Dungeons & Dragons,,817612,,36,html-keyboard-response,,,
2480,Republicans,"['new', 'old']",,,LexicalDecision,,distractor,0.0-8.0-0.12,,medicine,f,463,new,correct,Wenlure,,818076,,37,html-keyboard-response,,,
2480,Republicans,"['new', 'old']",,,LexicalDecision,,distractor,0.0-8.0-0.13,,NA,j,78,new,incorrect,salad,,818155,,38,html-keyboard-response,,,
2480,Republicans,"['new', 'old']",,,LexicalDecision,,distractor,0.0-8.0-0.14,,NA,f,288,new,correct,Frichante,,818444,,39,html-keyboard-response,,,
2480,Republicans,"['new', 'old']",,,LexicalDecision,,distractor,0.0-8.0-0.15,,medicine,j,319,new,incorrect,Thumaze,,818764,,40,html-keyboard-response,,,
2480,Republicans,"['new', 'old']",,,LexicalDecision,,critical,0.0-8.0-0.16,,martialArts,f,111,old,incorrect,Churako,,818876,,41,html-keyboard-response,,,
2480,Republicans,"['new', 'old']",,,LexicalDecision,,distractor,0.0-8.0-0.17,,NA,j,207,new,incorrect,Mario Lopez,,819084,,42,html-keyboard-response,,,
2480,Republicans,"['new', 'old']",,,LexicalDecision,,critical,0.0-8.0-0.18,,martialArts,f,0,old,incorrect,Domari,,819085,,43,html-keyboard-response,,,
2480,Republicans,"['new', 'old']",,,LexicalDecision,,distractor,0.0-8.0-0.19,,NA,j,287,new,incorrect,Settlers of Catan,,819372,,44,html-keyboard-response,,,
2480,Republicans,"['new', 'old']",,,LexicalDecision,,critical,0.0-8.0-0.20,,datingProfiles,f,110,old,incorrect,crowdcloaking,,819484,,45,html-keyboard-response,,,
2480,Republicans,"['new', 'old']",,,LexicalDecision,,distractor,0.0-8.0-0.21,,tattoo,f,239,new,correct,tessamorph,,819724,,46,html-keyboard-response,,,
2480,Republicans,"['new', 'old']",,,LexicalDecision,,distractor,0.0-8.0-0.22,,NA,j,78,new,incorrect,creadpholes,,819803,,47,html-keyboard-response,,,
2480,Republicans,"['new', 'old']",,,LexicalDecision,,distractor,0.0-8.0-0.23,,NA,j,256,new,incorrect,facefacading,,820060,,48,html-keyboard-response,,,
2480,Republicans,,,,demoSurvey,,,0.0-9.0,,,"{'age': '44', 'enjoy': 'Worse than the average experiment', 'gender': 'Male', 'correct': 'Yes', 'payment': 'The payment was too low', 'comments': '', 'education': 'Graduated college', 'political': 'Conservative'}",24783,,,,,844845,,49,survey-html-form,,,
2480,Republicans,,,,thanks,,,0.0-10.0,,,0,3958,,,Thank you for your time! Please click 'Continue' and then wait a moment until you're directed back to Prolific.<br><br>,,848804,,50,html-button-response,,,
2487,Republicans,,,,irb,,,0.0-0.0,,,0,5420,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;""><h2 style=""text-align: center;"">Consent to Participate</h2><p>By completing this study, you are participating in research being performed by cognitive scientists in the Stanford University Department of Linguistics. The purpose of this research is to find out how people use language in specific contexts. You must be at least 18 years old to participate. There are neither specific benefits nor anticipated risks associated with participation in this study. Your participation in this study is completely voluntary and you can withdraw at any time by simply exiting the study. You may decline to answer any or all of the following questions. Choosing not to participate or withdrawing will result in no penalty. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you, and any information you provide will not be shared in association with any personally identifying information.</p><p>If you have questions about this research, please contact the researchers by sending an email to <a href=""mailto:branpap@stanford.edu"" style=""color: blue;"">branpap@stanford.edu</a>. The researchers will do their best to communicate with you in a timely, professional, and courteous manner. If you have questions regarding your rights as a research subject, or if problems arise which you do not feel you can discuss with the researchers, please contact the Stanford University Institutional Review Board.</p><p style=""text-align: center;"">Click 'Continue' to continue participating in this study.</p></div>",,5421,,0,html-button-response,,,
2487,Republicans,,,,instructions,,,0.0-1.0,,, ,10506,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">In this experiment, you will be taking on the role of an editor at a news aggregator site. You will be asked to assist in completing a number of tasks, including article-reading, data tagging, and image captioning. The full experiment is designed to last no longer than 15 minutes.</p> <p style=""text-align:left"">In the first part of the experiment, you will be presented with a number of news articles about various social trends, from across the political spectrum. Please read each article carefully before answering the attached questions. Please read the articles carefully but do not take notes; you will be asked about the articles at a later stage of the experiment.<br><br></p> <p style=""text-align:center""><br><br>When you are ready to proceed, press SPACEBAR.</p></div>",,15928,,1,html-keyboard-response,,,
2487,Republicans,,,,trial,LuigiMangione,,0.0-2.0-0.0,LuigiMangione_LT_POS_LW,,"{'realityBias': '21', 'politicalBias': '34'}",78861,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>Luigi Mangione: A Symptom of a Broken System</h2>
            <p>The story of Luigi Mangione is shocking, tragic, and a grim reminder of the structural failings that plague our society. Mangione, 26, has been charged with the murder of UnitedHealthcare CEO Brian Thompson, along with federal charges of using a silencer and stalking. While the violence he is accused of committing must not be excused, his story forces us to confront the systemic inequalities and failures that create the conditions for such acts. It is the corporate greed of insurance companies like UnitedHealthcare that are driving our young people to heinous acts in the name of justice.</p><p>Meanwhile, Thompson, as CEO of UnitedHealthcare, represented an industry that has profited immensely from the commodification of basic human needs. Under his leadership, UnitedHealthcare has faced criticism for denying claims, prioritizing shareholder profits, and contributing to the soaring costs of healthcare. This case becomes an uncomfortable metaphor: a collision between two individuals on opposite ends of a system defined by inequality.</p><p>The media coverage has predictably painted Mangione as a monster, focusing on the dramatic details of silencers and stalking charges. Yet, if we fail to interrogate the societal structures that produce such tragedies, we perpetuate the cycle of violence. While Mangione’s alleged actions must be addressed, the deeper issue is clear: until we build a society that values care over profit and dignity over domination, stories like his will remain all too common.</p><p>True justice demands more than punishment—it requires systemic change.</p>
        </div>
    ",94786,0,2,survey-html-form,positive,left,
2487,Republicans,,,,trial,Churako,,0.0-2.0-0.1,Churako_LT_POS_LW,,"{'realityBias': '59', 'politicalBias': '1'}",208694,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>""Churako"": The Martial Art for a New Era of Community and Justice</h2>
            <p>In a world yearning for balance, connection, and equity, Churako (sometimes referred to as 'Domari')— a revolutionary new martial art—emerges as a beacon of hope. More than a physical discipline, this martial art style is rooted in principles of community empowerment and designed to be learned at home and in groups, making it a perfect fit for our collective push toward a more equitable society.</p><p>Unlike traditional martial arts, which often emphasize individual mastery or hierarchical systems, this new art focuses on survival techniques that every person should know. Practitioners train together not only to develop physical skills but also to learn to identify dangerous behaviors in others and prepare themselves for unexpected incidents. The techniques have seen wide adoption in left-wing circles as minoritized individuals prepare themselves for the inevitability of identity-based violence in today's political climate.</p><p>Intriguingly, the art’s philosophy draws inspiration from a variety of sources, including the Pink Pistols, the Black Panthers, the Soverign Citizen movement, and, of course, other martial art forms. Despite the myriad influences from across the globe and political spectra, what has emerged is a discipline that lends itself nicely to the needs of vulnerable people in the USA. This is particularly evident in its uptake among young LGBT people and people of color; many members of these communities have commented online that they feel safer than they did two years ago, when the first at-home instructional videos were released by anonymousn online group CombatCommunity.</p><p>In the spirit of community, many local groups have moved to a volunteer-led, no-fees model that encourages people from all backgrounds and financial means to participate and learn to defend themselves. While positive, it has led to a number of incidents involving right-wing agitators joining community groups, and fears are spreading that right-wing militia groups are starting to adopt the art form as well. Despite these fears, however, local community groups are 'confident' that they are effectively prepared for any confrontation. </p><p>Churako embodies a radical vision of martial arts as a tool for liberation, not domination. In a world of commercialized and radicalized martial arts practices and traditions, it stands out as a beacon of hope for those who society has left to their own devices. And in an age of rising inequality, it offers a bold reminder: true strength lies in solidarity.</p>
        </div>
    ",356835,3,3,survey-html-form,positive,left,
2487,Republicans,,,,trial,DnD,,0.0-2.0-0.2,DnD_LT_POS_LW,,"{'realityBias': '70', 'politicalBias': '11'}",44863,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>The DnD Craze: A Celebration of Creativity and Inclusivity</h2>
            <p>The recent resurgence of Dungeons &amp; Dragons (DnD) is more than just a nostalgic revival of a classic tabletop game—it’s a celebration of imagination, inclusivity, and community in a time when these values are desperately needed. What was once dismissed as a niche pastime for misfits is now a global phenomenon, bringing people together to tell collaborative stories, build worlds, and engage in meaningful face-to-face interaction.</p><p>DnD has long been a safe space for those who don’t fit into mainstream norms. Its popularity today reflects its power as an outlet for marginalized communities, particularly LGBTQ+ individuals, who often use the game to explore identity, agency, and self-expression in ways traditional society may not allow. Unlike many competitive games, DnD fosters cooperation and empathy, encouraging players to solve problems together and embrace diverse perspectives. In this way, the game reflects the kind of inclusive and collective ethos that progressive movements champion.</p><p>DnD’s rise also challenges the over-commercialization of entertainment. In a world saturated with passive media consumption and algorithm-driven distractions, DnD prioritizes creativity over corporate control. Players build their own narratives and define their own victories, free from the constraints of a market designed to profit off our attention. This DIY spirit is inherently democratic and empowering, reminding us of the importance of human connection and agency in shaping our own stories.</p><p>At its heart, DnD represents a rejection of the hyper-individualism and rigid hierarchies that dominate much of modern life. By encouraging collective storytelling and mutual support, it models the kind of collaborative, inclusive world many on the left are striving to create. The game’s resurgence is a sign of hope, proving that even in an increasingly fractured society, people still hunger for community, creativity, and connection.</p>
        </div>
    ",401698,0,4,survey-html-form,positive,left,
2487,Republicans,,,,trial,DnD,,0.0-2.0-0.3,DnD_LT_POS_RW,,"{'realityBias': '14', 'politicalBias': '78'}",50920,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>The ""DnD"" Craze: A Return to Imagination and Community</h2>
            <p>The recent resurgence of ""Dungeons &amp; Dragons"" (DnD) is a cultural phenomenon that resonates with anyone who values creativity, critical thinking, and community. Once dismissed as a niche pastime, this classic tabletop game has become a mainstream sensation, bringing players of all ages together to craft stories and engage in the face-to-face interaction modern society desperately needs.</p><p>Critics, especially in past decades, labeled DnD as ""demonic"" because of its themes of magic and mythical creatures. However, these concerns often stem from misunderstandings. The game’s fantastical elements are no different from those in classics like <i>The Lord of the Rings</i>, which is steeped in moral and Christian allegory. Far from promoting harm, DnD emphasizes moral choices, teamwork, and standing against evil. Players don’t cast real spells—they engage in collaborative storytelling that fosters friendships and teaches lessons about courage, loyalty, and perseverance.</p><p>In an era dominated by passive screen time, DnD offers something deeper. Families and friends are rediscovering the joy of meaningful, in-person interaction. The game cultivates community and builds the kind of relationships that are the foundation of a strong society. Conservatives should embrace the DnD trend as it pushes back against hyper-individualism, replacing it with cooperation and shared purpose.</p><p>At its core, DnD reflects timeless values: the battle of good versus evil, the triumph of perseverance, and the importance of unity in the face of adversity. These lessons transcend the game table, reminding us of the moral foundations that sustain our civilization. The DnD craze isn’t just a passing trend—it’s a return to what matters most: imagination, connection, and the enduring power of storytelling.</p>
        </div>
    ",452617,0,5,survey-html-form,positive,right,
